"fips","year","percent_transfers_no_ss"
"16037",2011,0.0425151401676071
"16037",2012,0.0338592915378128
"16037",2013,0.033851190305258
"16037",2014,0.0352364668347112
"16037",2015,0.0403771386448215
"16037",2016,0.0382749607339705
"16039",2000,0.0413772438355654
"16039",2001,0.0413772438355654
"16039",2002,0.0440164734802828
"16039",2003,0.0443707391691242
"16039",2004,0.0424039632490409
"16039",2005,0.0455805507804051
"16039",2006,0.0457587523211553
"16039",2007,0.0487172206624597
"16039",2008,0.0634086075275899
"16039",2009,0.0712389028467241
"16039",2010,0.082189964261237
"16039",2011,0.0802240551678171
"16039",2012,0.070326979413699
"16039",2013,0.0660444568594289
"16039",2014,0.0654571246572186
"16039",2015,0.0662670387440431
"16039",2016,0.0689643713203923
"16041",2000,0.0331968068454555
"16041",2001,0.0331968068454555
"16041",2002,0.0333675173868456
"16041",2003,0.0325646998482679
"16041",2004,0.030229774177427
"16041",2005,0.0340109652014997
"16041",2006,0.0338234007175987
"16041",2007,0.0337528280071837
"16041",2008,0.0485286493500849
"16041",2009,0.0462142013960172
"16041",2010,0.052025605443395
"16041",2011,0.0488345678588492
"16041",2012,0.0366687085519482
"16041",2013,0.0354023644834343
"16041",2014,0.0374792535854368
"16041",2015,0.0363155993135218
"16041",2016,0.0386488917385768
"16043",2000,0.039824956855563
"16043",2001,0.039824956855563
"16043",2002,0.0390478228817388
"16043",2003,0.0422568146723595
"16043",2004,0.0382936008122075
"16043",2005,0.0424718272220173
"16043",2006,0.0392678076720431
"16043",2007,0.0408710024968909
"16043",2008,0.0585866571142705
"16043",2009,0.058985673521019
"16043",2010,0.0690731434454154
"16043",2011,0.0606999931238396
"16043",2012,0.0499059101551388
"16043",2013,0.0435407090249233
"16043",2014,0.0452228597995914
"16043",2015,0.0437549938878228
"16043",2016,0.044662245700798
"16045",2000,0.0458735959031897
"16045",2001,0.0458735959031897
"16045",2002,0.0534403376390843
"16045",2003,0.0505113444375211
"16045",2004,0.0450034439214786
"16045",2005,0.0458890910750039
"16045",2006,0.0426980408962303
"16045",2007,0.0457287038111424
"16045",2008,0.0628611540437624
"16045",2009,0.0735892235681483
"16045",2010,0.0805731049410524
"16045",2011,0.074656146665215
"16045",2012,0.061353921383622
"16045",2013,0.0548817552343898
"16045",2014,0.0555244513307751
"16045",2015,0.0538882750410638
"16045",2016,0.0546931860012069
"16047",2000,0.0265640616639577
"16047",2001,0.0265640616639577
"16047",2002,0.0312864596722479
"16047",2003,0.0339856698600021
"16047",2004,0.0261271250735106
"16047",2005,0.0298631812973353
"16047",2006,0.0308530498188215
"16047",2007,0.027540672983885
"16047",2008,0.0398563069945007
"16047",2009,0.0538348538367555
"16047",2010,0.0475138884707541
"16047",2011,0.0387889121454888
"16047",2012,0.0320924280168507
"16047",2013,0.0284131604623946
"16047",2014,0.0253266615497093
"16047",2015,0.0293570612818614
"16047",2016,0.0293574461237575
"16049",2000,0.045375536312059
"16049",2001,0.045375536312059
"16049",2002,0.0482622169100322
"16049",2003,0.0496110898591908
"16049",2004,0.0448596023656871
"16049",2005,0.0484748967785971
"16049",2006,0.0468682464300374
"16049",2007,0.0473019885706147
"16049",2008,0.0609183754141601
"16049",2009,0.0663249588228302
"16049",2010,0.0690729867077109
"16049",2011,0.0625671569168527
"16049",2012,0.0496296076301677
"16049",2013,0.0467594256049361
"16049",2014,0.0489303893314456
"16049",2015,0.047246464615479
"16049",2016,0.0499110044884693
"16051",2000,0.0342224971426099
"16051",2001,0.0342224971426099
"16051",2002,0.0349743259983546
"16051",2003,0.037457551699103
"16051",2004,0.0333089410501396
"16051",2005,0.0369390061906926
"16051",2006,0.0337652738483729
"16051",2007,0.0338433045007285
"16051",2008,0.04806075958172
"16051",2009,0.0504110324754637
"16051",2010,0.0576432946800408
"16051",2011,0.0525733832546974
"16051",2012,0.0451795494649036
"16051",2013,0.0419206773562788
"16051",2014,0.0443909349847659
"16051",2015,0.0436673851507518
"16051",2016,0.0437829453941304
"16053",2000,0.0318302035034913
"16053",2001,0.0318302035034913
"16053",2002,0.0356382006721919
"16053",2003,0.0390026591152398
"16053",2004,0.0349962124417676
"16053",2005,0.0373523332402622
"16053",2006,0.0351084051370623
"16053",2007,0.0351451289281744
"16053",2008,0.0511026279572711
"16053",2009,0.060408298672298
"16053",2010,0.0624798906048906
"16053",2011,0.056662046609126
"16053",2012,0.0459031163371946
"16053",2013,0.0418816995996384
"16053",2014,0.0400009427791952
"16053",2015,0.0407152679025408
"16053",2016,0.0419128606873202
"16055",2000,0.0383186111785676
"16055",2001,0.0383186111785676
"16055",2002,0.0402640184128115
"16055",2003,0.0401904246254407
"16055",2004,0.037155505537497
"16055",2005,0.035394336906095
"16055",2006,0.0328756037668185
"16055",2007,0.0344271999888127
"16055",2008,0.0497534652575777
"16055",2009,0.0572564544343196
"16055",2010,0.0662477271544243
"16055",2011,0.0610851149614655
"16055",2012,0.0505098929300187
"16055",2013,0.0460890200080583
"16055",2014,0.0456591862405633
"16055",2015,0.0438192832273513
"16055",2016,0.0445280290272683
"16057",2000,0.0384488472180976
"16057",2001,0.0384488472180976
"16057",2002,0.038123439140034
"16057",2003,0.0373282042391831
"16057",2004,0.0353186366466157
"16057",2005,0.0363896378342928
"16057",2006,0.0333850003681396
"16057",2007,0.0341480153900907
"16057",2008,0.0471410748293646
"16057",2009,0.0494737132387792
"16057",2010,0.0579278517642641
"16057",2011,0.0570824961212707
"16057",2012,0.0475507920011
"16057",2013,0.0439818265875759
"16057",2014,0.0434534932080578
"16057",2015,0.0427388235747362
"16057",2016,0.0438838024369677
"16059",2000,0.0504727108365663
"16059",2001,0.0504727108365663
"16059",2002,0.0558998299503863
"16059",2003,0.0549139886918838
"16059",2004,0.0495467098105944
"16059",2005,0.0502054662585878
"16059",2006,0.0466888537621267
"16059",2007,0.0470889129946884
"16059",2008,0.05994902382356
"16059",2009,0.0647849187015405
"16059",2010,0.0712312718068003
"16059",2011,0.0650244491928965
"16059",2012,0.0521235232540751
"16059",2013,0.048942765415698
"16059",2014,0.0483718378414498
"16059",2015,0.0464651983151391
"16059",2016,0.0482416651660965
"16061",2000,0.0443851461254691
"16061",2001,0.0443851461254691
"16061",2002,0.0449255222130542
"16061",2003,0.0418201211535752
"16061",2004,0.0396942364754662
"16061",2005,0.040752320564143
"16061",2006,0.0403721324421673
"16061",2007,0.0390572900879054
"16061",2008,0.0508618588751375
"16061",2009,0.05959313317704
"16061",2010,0.0571048026327578
"16061",2011,0.0597717088600342
"16061",2012,0.054588054673984
"16061",2013,0.0542300669506999
"16061",2014,0.0613041803691524
"16061",2015,0.0583031407677432
"16061",2016,0.064539844627372
"16063",2000,0.0390113910640761
"16063",2001,0.0390113910640761
"16063",2002,0.045378539526083
"16063",2003,0.0485972388689129
"16063",2004,0.0417390142914385
"16063",2005,0.0458694659972615
"16063",2006,0.0416196256525614
"16063",2007,0.0370055465143313
"16063",2008,0.0499891287466998
"16063",2009,0.0730739154719792
"16063",2010,0.0699746776718922
"16063",2011,0.0554298900998469
"16063",2012,0.0469213628439149
"16063",2013,0.042840562498313
"16063",2014,0.040449891823066
"16063",2015,0.0411889505604012
"16063",2016,0.0461923390288861
"16065",2000,0.0591798394971771
"16065",2001,0.0591798394971771
"16065",2002,0.063210159457653
"16065",2003,0.0772622117505289
"16065",2004,0.0710070934070058
"16065",2005,0.0770837849711559
"16065",2006,0.0725427799042896
"16065",2007,0.0785704467783352
"16065",2008,0.102208459990325
"16065",2009,0.116130048300853
"16065",2010,0.142046992816862
"16065",2011,0.143011028123062
"16065",2012,0.119378315728036
"16065",2013,0.125106803474178
"16065",2014,0.135340413426892
"16065",2015,0.136622320808806
"16065",2016,0.130035185764551
"16067",2000,0.0426854334342512
"16067",2001,0.0426854334342512
"16067",2002,0.0461480798202851
"16067",2003,0.052003173447773
"16067",2004,0.0456351872828153
"16067",2005,0.0452936648015322
"16067",2006,0.0391719711380084
"16067",2007,0.0391419043921157
"16067",2008,0.0512155100148037
"16067",2009,0.0513160623243641
"16067",2010,0.0580237574012569
"16067",2011,0.0492543009357493
"16067",2012,0.0414686285600946
"16067",2013,0.0398736641591531
"16067",2014,0.0420564947068184
"16067",2015,0.0407261269969549
"16067",2016,0.041415387457039
"16069",2000,0.0399169887789253
"16069",2001,0.0399169887789253
"16069",2002,0.0414398410123329
"16069",2003,0.0423318889054915
"16069",2004,0.0388165870616245
"16069",2005,0.0407879948569939
"16069",2006,0.0376238193379832
"16069",2007,0.0372355376878725
"16069",2008,0.0492080243865982
"16069",2009,0.051739510783621
"16069",2010,0.0578914051473061
"16069",2011,0.0566207588458307
"16069",2012,0.0481659252077234
"16069",2013,0.0463544485760099
"16069",2014,0.0467719507611104
"16069",2015,0.0458050886470297
"16069",2016,0.047142685812631
"16071",2000,0.0349507627940201
"16071",2001,0.0349507627940201
"16071",2002,0.0349358559025528
"16071",2003,0.0329047124419451
"16071",2004,0.030733121026127
"16071",2005,0.0353430788213397
"16071",2006,0.0369319860544821
"16071",2007,0.0322377827157942
"16071",2008,0.0430898092135877
"16071",2009,0.0438517480651188
"16071",2010,0.0491044392271381
"16071",2011,0.0464154963990739
"16071",2012,0.0384515926811112
"16071",2013,0.0391125290468047
"16071",2014,0.042936004906972
"16071",2015,0.0422884523508417
"16071",2016,0.0435296543192908
"16073",2000,0.038503343391042
"16073",2001,0.038503343391042
"16073",2002,0.0404756500026192
"16073",2003,0.0393350169101309
"16073",2004,0.034616566927625
"16073",2005,0.0368516064075387
"16073",2006,0.03561159530549
"16073",2007,0.0394454891328115
