"fips","year","chr_obesity_prev","chr_mammography","chr_diabetes_monitoring"
"13245",2009,0.33,0.59,0.77
"13245",2010,0.33,0.54,0.76
"13245",2011,0.33,0.51,0.78
"13245",2012,0.35,0.51,0.77
"13245",2013,0.34,0.5,0.76
"13245",2014,NA,0.53,0.77
"13247",2004,0.28,NA,NA
"13247",2005,0.29,NA,NA
"13247",2006,0.3,0.72,0.88
"13247",2007,0.31,0.72,0.88
"13247",2008,0.3,0.7,0.86
"13247",2009,0.32,0.7,0.86
"13247",2010,0.33,0.63,0.88
"13247",2011,0.33,0.6,0.87
"13247",2012,0.35,0.58,0.86
"13247",2013,0.36,0.59,0.85
"13247",2014,NA,0.58,0.86
"13249",2004,0.27,NA,NA
"13249",2005,0.27,NA,NA
"13249",2006,0.29,NA,NA
"13249",2007,0.3,NA,NA
"13249",2008,0.3,0.43,0.69
"13249",2009,0.31,0.63,0.61
"13249",2010,0.29,0.59,0.6
"13249",2011,0.3,0.62,0.66
"13249",2012,0.29,0.56,0.77
"13249",2013,0.3,0.58,0.74
"13249",2014,NA,0.46,0.67
"13251",2004,0.29,NA,NA
"13251",2005,0.29,NA,NA
"13251",2006,0.31,NA,NA
"13251",2007,0.31,NA,NA
"13251",2008,0.31,0.62,0.91
"13251",2009,0.31,0.58,0.88
"13251",2010,0.34,0.66,0.83
"13251",2011,0.34,0.62,0.87
"13251",2012,0.36,0.61,0.9
"13251",2013,0.33,0.55,0.93
"13251",2014,NA,0.55,0.87
"13253",2004,0.29,NA,NA
"13253",2005,0.28,NA,NA
"13253",2006,0.29,NA,NA
"13253",2007,0.3,NA,NA
"13253",2008,0.3,0.64,0.77
"13253",2009,0.33,0.61,0.76
"13253",2010,0.32,0.6,0.73
"13253",2011,0.3,0.61,0.8
"13253",2012,0.3,0.51,0.82
"13253",2013,0.31,0.51,0.78
"13253",2014,NA,0.51,0.75
"13255",2004,0.27,NA,NA
"13255",2005,0.28,NA,NA
"13255",2006,0.31,0.59,0.84
"13255",2007,0.32,0.59,0.84
"13255",2008,0.32,0.6,0.85
"13255",2009,0.32,0.6,0.86
"13255",2010,0.34,0.58,0.84
"13255",2011,0.36,0.58,0.84
"13255",2012,0.35,0.58,0.84
"13255",2013,0.32,0.54,0.84
"13255",2014,NA,0.59,0.87
"13257",2004,0.27,NA,NA
"13257",2005,0.26,NA,NA
"13257",2006,0.29,NA,NA
"13257",2007,0.3,NA,NA
"13257",2008,0.33,0.67,0.9
"13257",2009,0.33,0.65,0.89
"13257",2010,0.32,0.59,0.85
"13257",2011,0.3,0.6,0.87
"13257",2012,0.28,0.58,0.9
"13257",2013,0.3,0.59,0.9
"13257",2014,NA,0.56,0.87
"13259",2004,0.31,NA,NA
"13259",2005,0.31,NA,NA
"13259",2006,0.33,NA,NA
"13259",2007,0.33,NA,NA
"13259",2008,0.33,0.53,0.61
"13259",2009,0.35,0.53,0.69
"13259",2010,0.35,0.43,0.78
"13259",2011,0.33,0.32,0.65
"13259",2012,0.34,0.47,0.76
"13259",2013,0.34,NA,0.9
"13259",2014,NA,NA,0.82
"13261",2004,0.29,NA,NA
"13261",2005,0.29,NA,NA
"13261",2006,0.28,NA,NA
"13261",2007,0.29,NA,NA
"13261",2008,0.3,0.58,0.79
"13261",2009,0.35,0.62,0.75
"13261",2010,0.37,0.6,0.76
"13261",2011,0.35,0.58,0.82
"13261",2012,0.34,0.59,0.83
"13261",2013,0.33,0.57,0.84
"13261",2014,NA,0.55,0.8
"13263",2004,0.3,NA,NA
"13263",2005,0.3,NA,NA
"13263",2006,0.32,NA,NA
"13263",2007,0.33,NA,NA
"13263",2008,0.33,0.54,0.7
"13263",2009,0.35,0.55,0.71
"13263",2010,0.35,0.63,0.85
"13263",2011,0.34,0.53,0.75
"13263",2012,0.34,0.65,0.82
"13263",2013,0.33,0.56,0.81
"13263",2014,NA,0.6,0.76
"13265",2004,0.3,NA,NA
"13265",2005,0.31,NA,NA
"13265",2006,0.32,NA,NA
"13265",2007,0.33,NA,NA
"13265",2008,0.32,NA,0.81
"13265",2009,0.35,NA,0.79
"13265",2010,0.35,NA,0.88
"13265",2011,0.35,NA,0.8
"13265",2012,0.34,NA,0.76
"13265",2013,0.31,NA,0.79
"13265",2014,NA,NA,0.86
"13267",2004,0.27,NA,NA
"13267",2005,0.28,NA,NA
"13267",2006,0.32,NA,NA
"13267",2007,0.31,NA,NA
"13267",2008,0.31,0.56,0.8
"13267",2009,0.29,0.55,0.84
"13267",2010,0.32,0.55,0.83
"13267",2011,0.35,0.51,0.85
"13267",2012,0.35,0.55,0.86
"13267",2013,0.33,0.53,0.86
"13267",2014,NA,0.58,0.87
"13269",2004,0.28,NA,NA
"13269",2005,0.29,NA,NA
"13269",2006,0.3,NA,NA
"13269",2007,0.31,NA,NA
"13269",2008,0.32,0.73,0.8
"13269",2009,0.34,0.63,0.79
"13269",2010,0.33,0.6,0.87
"13269",2011,0.33,0.57,0.84
"13269",2012,0.31,0.58,0.79
"13269",2013,0.29,0.69,0.81
"13269",2014,NA,0.66,0.84
"13271",2004,0.27,NA,NA
"13271",2005,0.27,NA,NA
"13271",2006,0.3,NA,NA
"13271",2007,0.3,NA,NA
"13271",2008,0.3,0.55,0.72
"13271",2009,0.3,0.5,0.76
"13271",2010,0.31,0.47,0.81
"13271",2011,0.3,0.47,0.83
"13271",2012,0.32,0.52,0.79
"13271",2013,0.31,0.49,0.73
"13271",2014,NA,0.49,0.77
"13273",2004,0.31,NA,NA
"13273",2005,0.32,NA,NA
"13273",2006,0.34,NA,NA
"13273",2007,0.35,NA,NA
"13273",2008,0.35,0.63,0.61
"13273",2009,0.38,0.58,0.59
"13273",2010,0.39,0.59,0.62
"13273",2011,0.35,0.66,0.62
"13273",2012,0.35,0.62,0.79
"13273",2013,0.32,0.63,0.84
"13273",2014,NA,0.69,0.89
"13275",2004,0.29,NA,NA
"13275",2005,0.28,NA,NA
"13275",2006,0.28,0.72,0.86
"13275",2007,0.31,0.72,0.86
"13275",2008,0.31,0.68,0.9
"13275",2009,0.34,0.68,0.87
"13275",2010,0.33,0.68,0.85
"13275",2011,0.31,0.71,0.85
"13275",2012,0.33,0.65,0.84
"13275",2013,0.34,0.66,0.86
"13275",2014,NA,0.67,0.85
"13277",2004,0.28,NA,NA
"13277",2005,0.27,NA,NA
"13277",2006,0.31,NA,0.85
"13277",2007,0.32,NA,0.85
"13277",2008,0.34,0.68,0.79
"13277",2009,0.33,0.72,0.82
"13277",2010,0.32,0.72,0.82
"13277",2011,0.32,0.72,0.85
"13277",2012,0.35,0.67,0.82
"13277",2013,0.34,0.71,0.83
"13277",2014,NA,0.72,0.84
"13279",2004,0.28,NA,NA
"13279",2005,0.27,NA,NA
"13279",2006,0.27,NA,0.83
"13279",2007,0.29,NA,0.83
"13279",2008,0.3,0.64,0.85
"13279",2009,0.32,0.62,0.84
"13279",2010,0.34,0.62,0.87
"13279",2011,0.33,0.58,0.85
"13279",2012,0.33,0.59,0.88
"13279",2013,0.32,0.55,0.84
"13279",2014,NA,0.56,0.84
"13281",2004,0.24,NA,NA
"13281",2005,0.24,NA,NA
"13281",2006,0.25,NA,NA
"13281",2007,0.26,NA,NA
"13281",2008,0.26,0.68,0.91
"13281",2009,0.27,0.72,0.88
"13281",2010,0.27,0.7,0.88
"13281",2011,0.27,0.69,0.89
"13281",2012,0.26,0.71,0.9
"13281",2013,0.27,0.7,0.9
"13281",2014,NA,0.71,0.9
"13283",2004,0.3,NA,NA
"13283",2005,0.28,NA,NA
"13283",2006,0.3,NA,NA
"13283",2007,0.31,NA,NA
"13283",2008,0.31,0.56,0.84
"13283",2009,0.35,0.71,0.91
"13283",2010,0.35,0.55,0.9
"13283",2011,0.34,0.66,0.86
"13283",2012,0.33,0.6,0.88
"13283",2013,0.33,0.57,0.89
"13283",2014,NA,0.65,0.83
"13285",2004,0.27,NA,NA
"13285",2005,0.26,NA,NA
"13285",2006,0.28,NA,0.8
"13285",2007,0.3,NA,0.8
"13285",2008,0.31,0.6,0.81
"13285",2009,0.33,0.61,0.83
"13285",2010,0.31,0.62,0.83
"13285",2011,0.3,0.58,0.83
"13285",2012,0.29,0.55,0.82
"13285",2013,0.3,0.58,0.85
"13285",2014,NA,0.6,0.82
"13287",2004,0.29,NA,NA
"13287",2005,0.29,NA,NA
"13287",2006,0.31,NA,NA
"13287",2007,0.31,NA,NA
"13287",2008,0.32,0.65,0.83
"13287",2009,0.34,0.68,0.89
"13287",2010,0.33,0.66,0.88
"13287",2011,0.34,0.67,0.91
"13287",2012,0.34,0.74,0.88
"13287",2013,0.35,0.69,0.88
"13287",2014,NA,0.64,0.92
"13289",2004,0.29,NA,NA
"13289",2005,0.29,NA,NA
"13289",2006,0.3,NA,NA
"13289",2007,0.31,NA,NA
"13289",2008,0.31,0.7,0.74
"13289",2009,0.33,0.59,0.83
"13289",2010,0.32,0.59,0.83
"13289",2011,0.31,0.63,0.82
"13289",2012,0.31,0.56,0.81
"13289",2013,0.33,0.75,0.85
"13289",2014,NA,0.71,0.85
"13291",2004,0.23,NA,NA
"13291",2005,0.25,NA,NA
"13291",2006,0.27,NA,NA
"13291",2007,0.27,NA,NA
"13291",2008,0.27,0.73,0.85
"13291",2009,0.27,0.71,0.88
"13291",2010,0.27,0.68,0.87
"13291",2011,0.25,0.67,0.88
"13291",2012,0.27,0.68,0.88
"13291",2013,0.27,0.69,0.89
"13291",2014,NA,0.72,0.86
"13293",2004,0.28,NA,NA
"13293",2005,0.3,NA,NA
"13293",2006,0.3,NA,NA
"13293",2007,0.31,NA,NA
"13293",2008,0.3,0.55,0.72
"13293",2009,0.3,0.55,0.72
"13293",2010,0.34,0.49,0.74
"13293",2011,0.32,0.44,0.77
"13293",2012,0.34,0.47,0.76
"13293",2013,0.32,0.47,0.78
"13293",2014,NA,0.51,0.78
"13295",2004,0.25,NA,NA
"13295",2005,0.24,NA,NA
"13295",2006,0.28,0.55,0.78
"13295",2007,0.28,0.55,0.78
"13295",2008,0.3,0.62,0.81
"13295",2009,0.31,0.63,0.82
"13295",2010,0.32,0.58,0.81
"13295",2011,0.33,0.58,0.83
"13295",2012,0.33,0.57,0.82
"13295",2013,0.32,0.59,0.85
"13295",2014,NA,0.55,0.83
"13297",2004,0.24,NA,NA
"13297",2005,0.26,NA,NA
"13297",2006,0.28,0.62,0.82
"13297",2007,0.29,0.62,0.82
"13297",2008,0.28,0.65,0.85
"13297",2009,0.28,0.67,0.84
"13297",2010,0.28,0.65,0.88
"13297",2011,0.3,0.59,0.87
"13297",2012,0.31,0.6,0.85
"13297",2013,0.34,0.59,0.88
"13297",2014,NA,0.62,0.87
"13299",2004,0.28,NA,NA
"13299",2005,0.28,NA,NA
"13299",2006,0.3,NA,0.82
"13299",2007,0.28,NA,0.82
"13299",2008,0.29,0.64,0.82
"13299",2009,0.31,0.62,0.85
"13299",2010,0.34,0.62,0.87
"13299",2011,0.34,0.57,0.85
"13299",2012,0.36,0.59,0.84
"13299",2013,0.36,0.65,0.86
"13299",2014,NA,0.65,0.85
"13301",2004,0.31,NA,NA
"13301",2005,0.31,NA,NA
"13301",2006,0.32,NA,NA
"13301",2007,0.32,NA,NA
"13301",2008,0.32,0.61,0.81
"13301",2009,0.35,0.78,0.88
"13301",2010,0.37,0.82,0.86
"13301",2011,0.35,0.63,0.88
"13301",2012,0.34,0.51,0.9
"13301",2013,0.32,0.55,0.89
"13301",2014,NA,0.53,0.86
"13303",2004,0.31,NA,NA
"13303",2005,0.3,NA,NA
"13303",2006,0.32,NA,NA
"13303",2007,0.32,NA,NA
"13303",2008,0.32,0.65,0.89
"13303",2009,0.35,0.67,0.85
"13303",2010,0.35,0.69,0.86
"13303",2011,0.35,0.63,0.89
"13303",2012,0.35,0.63,0.86
"13303",2013,0.32,0.69,0.88
"13303",2014,NA,0.6,0.85
"13305",2004,0.27,NA,NA
"13305",2005,0.28,NA,NA
"13305",2006,0.3,NA,NA
"13305",2007,0.3,NA,NA
"13305",2008,0.3,0.59,0.84
"13305",2009,0.32,0.58,0.86
"13305",2010,0.33,0.55,0.85
"13305",2011,0.32,0.51,0.87
"13305",2012,0.32,0.48,0.86
"13305",2013,0.32,0.54,0.83
"13305",2014,NA,0.56,0.86
"13307",2004,0.29,NA,NA
"13307",2005,0.3,NA,NA
"13307",2006,0.32,NA,NA
"13307",2007,0.32,NA,NA
"13307",2008,0.32,NA,0.62
"13307",2009,0.32,NA,0.78
"13307",2010,0.31,NA,0.8
"13307",2011,0.32,NA,0.71
"13307",2012,0.32,NA,0.64
"13307",2013,0.32,0.5,0.88
"13307",2014,NA,0.57,0.88
"13309",2004,0.28,NA,NA
"13309",2005,0.29,NA,NA
"13309",2006,0.32,NA,NA
"13309",2007,0.32,NA,NA
"13309",2008,0.31,0.57,0.82
"13309",2009,0.3,0.57,0.88
"13309",2010,0.32,0.54,0.77
"13309",2011,0.33,0.53,0.83
"13309",2012,0.34,0.5,0.79
"13309",2013,0.32,0.46,0.7
"13309",2014,NA,0.41,0.76
"13311",2004,0.23,NA,NA
"13311",2005,0.24,NA,NA
"13311",2006,0.25,NA,NA
"13311",2007,0.26,NA,NA
"13311",2008,0.27,0.66,0.88
"13311",2009,0.29,0.67,0.87
"13311",2010,0.29,0.67,0.88
"13311",2011,0.28,0.66,0.87
"13311",2012,0.28,0.66,0.88
"13311",2013,0.29,0.67,0.89
"13311",2014,NA,0.67,0.89
"13313",2004,0.25,NA,NA
"13313",2005,0.28,NA,NA
"13313",2006,0.29,0.58,0.8
"13313",2007,0.29,0.58,0.8
"13313",2008,0.29,0.62,0.84
"13313",2009,0.29,0.64,0.82
"13313",2010,0.28,0.59,0.83
"13313",2011,0.29,0.58,0.87
"13313",2012,0.3,0.6,0.89
"13313",2013,0.34,0.6,0.87
"13313",2014,NA,0.6,0.87
"13315",2004,0.27,NA,NA
"13315",2005,0.29,NA,NA
"13315",2006,0.3,NA,NA
"13315",2007,0.32,NA,NA
"13315",2008,0.32,0.64,0.81
"13315",2009,0.33,0.62,0.78
"13315",2010,0.31,0.58,0.78
"13315",2011,0.33,0.62,0.78
"13315",2012,0.32,0.55,0.79
"13315",2013,0.32,0.61,0.82
"13315",2014,NA,0.66,0.82
"13317",2004,0.28,NA,NA
"13317",2005,0.28,NA,NA
"13317",2006,0.29,NA,NA
"13317",2007,0.3,NA,NA
"13317",2008,0.3,0.54,0.78
"13317",2009,0.31,0.63,0.79
"13317",2010,0.33,0.61,0.79
"13317",2011,0.34,0.63,0.76
"13317",2012,0.33,0.6,0.78
"13317",2013,0.33,0.63,0.8
"13317",2014,NA,0.57,0.8
"13319",2004,0.28,NA,NA
"13319",2005,0.29,NA,NA
"13319",2006,0.31,NA,NA
"13319",2007,0.31,NA,NA
"13319",2008,0.31,0.64,0.81
"13319",2009,0.32,0.72,0.84
"13319",2010,0.32,0.63,0.78
"13319",2011,0.34,0.56,0.81
"13319",2012,0.34,0.59,0.82
"13319",2013,0.35,0.54,0.8
"13319",2014,NA,0.66,0.83
"13321",2004,0.28,NA,NA
"13321",2005,0.29,NA,NA
"13321",2006,0.29,NA,NA
"13321",2007,0.3,NA,NA
"13321",2008,0.3,0.6,0.77
"13321",2009,0.3,0.59,0.77
"13321",2010,0.32,0.66,0.74
"13321",2011,0.34,0.7,0.81
"13321",2012,0.37,0.7,0.82
"13321",2013,0.37,0.61,0.84
"13321",2014,NA,0.6,0.87
"15000",2004,0.18,NA,NA
"15000",2005,0.2,NA,NA
"15000",2006,0.2,0.58,0.82
"15000",2007,0.21,0.58,0.82
"15000",2008,0.21,0.61,0.83
"15000",2009,0.22,0.62,0.84
"15000",2010,0.22,0.64,0.83
"15000",2011,0.22,0.6,0.85
"15000",2012,0.22,0.62,0.85
"15000",2013,0.22,0.63,0.85
"15000",2014,NA,0.63,0.84
"15001",2004,0.2,NA,NA
"15001",2005,0.21,NA,NA
"15001",2006,0.21,0.63,0.84
"15001",2007,0.21,0.63,0.84
"15001",2008,0.22,0.61,0.82
"15001",2009,0.24,0.62,0.84
"15001",2010,0.24,0.64,0.83
"15001",2011,0.25,0.59,0.86
"15001",2012,0.24,0.64,0.85
"15001",2013,0.23,0.65,0.86
"15001",2014,NA,0.64,0.86
"15003",2004,0.18,NA,NA
"15003",2005,0.19,NA,NA
"15003",2006,0.19,0.58,0.82
"15003",2007,0.21,0.58,0.82
"15003",2008,0.21,0.61,0.83
"15003",2009,0.22,0.62,0.85
"15003",2010,0.22,0.64,0.83
"15003",2011,0.22,0.6,0.84
"15003",2012,0.22,0.62,0.85
"15003",2013,0.22,0.63,0.85
"15003",2014,NA,0.63,0.84
"15005",2004,0.21,NA,NA
"15005",2005,0.23,NA,NA
"15005",2006,0.23,NA,NA
"15005",2007,0.23,NA,NA
"15005",2008,0.24,NA,NA
"15005",2009,0.27,NA,NA
"15005",2010,0.24,NA,NA
"15005",2011,0.24,NA,NA
"15005",2012,0.24,NA,NA
"15005",2013,0.22,NA,NA
"15007",2004,0.19,NA,NA
"15007",2005,0.21,NA,NA
"15007",2006,0.2,NA,NA
"15007",2007,0.2,NA,NA
"15007",2008,0.21,0.62,0.82
"15007",2009,0.22,0.65,0.85
"15007",2010,0.22,0.68,0.85
"15007",2011,0.21,0.64,0.85
"15007",2012,0.21,0.66,0.87
"15007",2013,0.21,0.66,0.85
"15007",2014,NA,0.66,0.84
"15009",2004,0.19,NA,NA
"15009",2005,0.21,NA,NA
"15009",2006,0.22,0.48,0.84
"15009",2007,0.23,0.48,0.84
"15009",2008,0.23,0.55,0.82
"15009",2009,0.23,0.59,0.82
"15009",2010,0.23,0.64,0.81
"15009",2011,0.23,0.56,0.86
"15009",2012,0.22,0.59,0.84
"15009",2013,0.22,0.56,0.85
"15009",2014,NA,0.59,0.85
"16000",2004,0.23,NA,NA
"16000",2005,0.24,NA,NA
"16000",2006,0.25,0.61,0.81
"16000",2007,0.26,0.61,0.81
"16000",2008,0.26,0.63,0.82
"16000",2009,0.27,0.63,0.83
"16000",2010,0.27,0.61,0.83
"16000",2011,0.28,0.58,0.82
"16000",2012,0.28,0.59,0.82
"16000",2013,0.28,0.58,0.82
"16000",2014,NA,0.58,0.82
"16001",2004,0.19,NA,NA
"16001",2005,0.2,NA,NA
"16001",2006,0.22,0.68,0.82
"16001",2007,0.22,0.68,0.82
"16001",2008,0.22,0.71,0.84
"16001",2009,0.23,0.68,0.86
"16001",2010,0.24,0.69,0.85
"16001",2011,0.24,0.66,0.84
"16001",2012,0.25,0.65,0.83
"16001",2013,0.25,0.61,0.85
"16001",2014,NA,0.6,0.86
"16003",2004,0.23,NA,NA
"16003",2005,0.23,NA,NA
"16003",2006,0.25,NA,NA
"16003",2007,0.3,NA,NA
"16003",2008,0.29,0.74,0.84
"16003",2009,0.28,0.65,0.87
"16003",2010,0.27,0.59,0.88
"16003",2011,0.29,0.61,0.81
"16003",2012,0.29,0.68,0.83
"16003",2013,0.28,0.67,0.85
"16003",2014,NA,0.62,0.84
"16005",2004,0.25,NA,NA
"16005",2005,0.25,NA,NA
"16005",2006,0.26,0.55,0.8
"16005",2007,0.27,0.55,0.8
"16005",2008,0.29,0.63,0.78
"16005",2009,0.3,0.61,0.81
"16005",2010,0.29,0.59,0.81
"16005",2011,0.29,0.58,0.81
"16005",2012,0.28,0.58,0.81
"16005",2013,0.28,0.56,0.78
"16005",2014,NA,0.57,0.75
"16007",2004,0.25,NA,NA
"16007",2005,0.27,NA,NA
"16007",2006,0.26,NA,NA
"16007",2007,0.25,NA,NA
"16007",2008,0.23,0.46,0.87
"16007",2009,0.25,0.47,0.86
"16007",2010,0.27,0.56,0.78
"16007",2011,0.29,0.51,0.86
"16007",2012,0.29,0.48,0.91
"16007",2013,0.29,0.37,0.88
"16007",2014,NA,0.53,0.85
"16009",2004,0.26,NA,NA
"16009",2005,0.28,NA,NA
"16009",2006,0.27,NA,NA
"16009",2007,0.28,NA,NA
"16009",2008,0.27,0.54,0.8
"16009",2009,0.29,0.54,0.88
"16009",2010,0.27,0.5,0.85
"16009",2011,0.27,0.42,0.85
"16009",2012,0.29,0.49,0.85
"16009",2013,0.3,0.48,0.81
"16009",2014,NA,0.46,0.79
"16011",2004,0.26,NA,NA
"16011",2005,0.27,NA,NA
"16011",2006,0.28,NA,NA
"16011",2007,0.31,NA,NA
"16011",2008,0.3,0.61,0.77
"16011",2009,0.34,0.63,0.77
"16011",2010,0.34,0.58,0.78
"16011",2011,0.35,0.52,0.8
"16011",2012,0.35,0.56,0.75
"16011",2013,0.33,0.49,0.79
"16011",2014,NA,0.52,0.74
"16013",2004,0.13,NA,NA
"16013",2005,0.15,NA,NA
"16013",2006,0.15,NA,NA
"16013",2007,0.16,NA,NA
"16013",2008,0.15,0.71,0.78
"16013",2009,0.18,0.79,0.83
"16013",2010,0.18,0.75,0.8
"16013",2011,0.19,0.74,0.82
"16013",2012,0.19,0.71,0.75
"16013",2013,0.19,0.69,0.81
"16013",2014,NA,0.66,0.83
"16015",2004,0.22,NA,NA
"16015",2005,0.22,NA,NA
"16015",2006,0.22,NA,NA
"16015",2007,0.27,NA,NA
"16015",2008,0.29,0.67,0.86
"16015",2009,0.29,0.67,0.83
"16015",2010,0.26,0.68,0.9
"16015",2011,0.24,0.7,0.81
"16015",2012,0.24,0.67,0.78
"16015",2013,0.22,0.67,0.8
"16015",2014,NA,0.66,0.82
"16017",2004,0.18,NA,NA
"16017",2005,0.19,NA,NA
"16017",2006,0.21,NA,NA
"16017",2007,0.23,NA,NA
"16017",2008,0.22,0.64,0.77
"16017",2009,0.23,0.6,0.84
"16017",2010,0.24,0.65,0.85
"16017",2011,0.24,0.54,0.79
"16017",2012,0.26,0.53,0.81
"16017",2013,0.25,0.53,0.81
"16017",2014,NA,0.56,0.81
"16019",2004,0.24,NA,NA
"16019",2005,0.25,NA,NA
"16019",2006,0.25,0.64,0.75
"16019",2007,0.26,0.64,0.75
"16019",2008,0.26,0.64,0.79
"16019",2009,0.27,0.59,0.8
"16019",2010,0.28,0.57,0.81
"16019",2011,0.3,0.56,0.82
"16019",2012,0.31,0.58,0.81
"16019",2013,0.29,0.58,0.84
"16019",2014,NA,0.6,0.83
"16021",2004,0.24,NA,NA
"16021",2005,0.23,NA,NA
"16021",2006,0.28,NA,NA
"16021",2007,0.26,NA,NA
"16021",2008,0.25,0.51,0.85
"16021",2009,0.24,0.51,0.84
"16021",2010,0.26,0.45,0.82
"16021",2011,0.25,0.41,0.76
"16021",2012,0.27,0.48,0.75
"16021",2013,0.27,0.47,0.76
"16021",2014,NA,0.43,0.82
"16023",2004,0.25,NA,NA
"16023",2005,0.26,NA,NA
"16023",2006,0.27,NA,NA
"16023",2007,0.25,NA,NA
"16023",2008,0.27,0.38,0.69
"16023",2009,0.29,0.53,0.87
"16023",2010,0.3,NA,0.86
"16023",2011,0.32,0.47,0.74
"16023",2012,0.29,0.45,0.81
"16023",2013,0.29,0.53,0.76
"16023",2014,NA,0.39,0.81
"16025",2004,0.23,NA,NA
"16025",2005,0.24,NA,NA
"16025",2006,0.26,NA,NA
"16025",2007,0.27,NA,NA
"16025",2008,0.25,NA,NA
"16025",2009,0.26,NA,NA
"16025",2010,0.26,NA,NA
"16025",2011,0.27,NA,NA
"16025",2012,0.26,NA,NA
"16025",2013,0.26,NA,NA
"16027",2004,0.26,NA,NA
"16027",2005,0.27,NA,NA
"16027",2006,0.29,0.61,0.82
"16027",2007,0.29,0.61,0.82
"16027",2008,0.3,0.61,0.82
"16027",2009,0.29,0.6,0.86
"16027",2010,0.3,0.6,0.86
"16027",2011,0.31,0.55,0.85
"16027",2012,0.32,0.58,0.84
"16027",2013,0.33,0.58,0.86
"16027",2014,NA,0.59,0.87
"16029",2004,0.22,NA,NA
"16029",2005,0.24,NA,NA
"16029",2006,0.26,NA,NA
"16029",2007,0.25,NA,NA
"16029",2008,0.24,0.57,0.76
"16029",2009,0.24,0.54,0.72
"16029",2010,0.25,0.61,0.8
"16029",2011,0.27,0.56,0.81
"16029",2012,0.28,0.6,0.79
"16029",2013,0.28,0.57,0.8
"16029",2014,NA,0.46,0.74
"16031",2004,0.22,NA,NA
"16031",2005,0.22,NA,NA
"16031",2006,0.26,NA,NA
"16031",2007,0.27,NA,NA
"16031",2008,0.3,0.53,0.81
"16031",2009,0.29,0.56,0.81
"16031",2010,0.31,0.54,0.79
"16031",2011,0.3,0.56,0.77
"16031",2012,0.31,0.6,0.76
"16031",2013,0.31,0.56,0.78
"16031",2014,NA,0.5,0.74
"16033",2004,0.22,NA,NA
"16033",2005,0.23,NA,NA
"16033",2006,0.24,NA,NA
"16033",2007,0.26,NA,NA
"16033",2008,0.27,NA,NA
"16033",2009,0.28,NA,NA
"16033",2010,0.29,NA,0.86
"16033",2011,0.33,NA,NA
"16033",2012,0.33,NA,NA
"16033",2013,0.31,NA,NA
"16035",2004,0.25,NA,NA
"16035",2005,0.24,NA,NA
"16035",2006,0.24,NA,NA
"16035",2007,0.26,NA,NA
"16035",2008,0.27,0.67,0.85
"16035",2009,0.32,0.75,0.87
"16035",2010,0.32,0.64,0.82
"16035",2011,0.34,0.62,0.82
"16035",2012,0.29,0.56,0.8
"16035",2013,0.31,0.61,0.83
"16035",2014,NA,0.65,0.83
"16037",2004,0.24,NA,NA
"16037",2005,0.26,NA,NA
"16037",2006,0.25,NA,NA
"16037",2007,0.27,NA,NA
"16037",2008,0.26,0.65,0.85
"16037",2009,0.28,0.61,0.75
"16037",2010,0.27,0.57,0.71
"16037",2011,0.27,0.57,0.67
"16037",2012,0.27,0.64,0.66
"16037",2013,0.26,0.59,0.7
"16037",2014,NA,0.43,0.75
"16039",2004,0.24,NA,NA
"16039",2005,0.28,NA,NA
"16039",2006,0.33,NA,NA
"16039",2007,0.32,NA,NA
"16039",2008,0.3,0.56,0.81
"16039",2009,0.28,0.56,0.8
"16039",2010,0.3,0.53,0.8
"16039",2011,0.29,0.51,0.77
"16039",2012,0.3,0.54,0.79
"16039",2013,0.3,0.5,0.81
"16039",2014,NA,0.48,0.75
"16041",2004,0.21,NA,NA
"16041",2005,0.22,NA,NA
"16041",2006,0.24,NA,NA
"16041",2007,0.29,NA,NA
"16041",2008,0.29,0.57,0.79
"16041",2009,0.3,0.58,0.82
"16041",2010,0.28,0.48,0.84
"16041",2011,0.28,0.47,0.85
"16041",2012,0.28,0.45,0.86
"16041",2013,0.31,0.43,0.87
"16041",2014,NA,0.51,0.88
"16043",2004,0.22,NA,NA
"16043",2005,0.24,NA,NA
"16043",2006,0.26,NA,NA
"16043",2007,0.22,NA,NA
"16043",2008,0.22,0.44,0.72
"16043",2009,0.24,0.52,0.71
"16043",2010,0.24,0.49,0.72
"16043",2011,0.27,0.43,0.8
"16043",2012,0.27,0.43,0.82
"16043",2013,0.29,0.55,0.7
"16043",2014,NA,0.56,0.7
"16045",2004,0.25,NA,NA
"16045",2005,0.29,NA,NA
"16045",2006,0.29,NA,NA
"16045",2007,0.3,NA,NA
"16045",2008,0.29,0.59,0.81
"16045",2009,0.31,0.64,0.78
"16045",2010,0.3,0.57,0.77
"16045",2011,0.29,0.56,0.69
"16045",2012,0.27,0.5,0.75
"16045",2013,0.29,0.6,0.79
"16045",2014,NA,0.55,0.78
"16047",2004,0.23,NA,NA
"16047",2005,0.25,NA,NA
"16047",2006,0.3,NA,NA
"16047",2007,0.29,NA,NA
"16047",2008,0.28,0.5,0.84
"16047",2009,0.29,0.51,0.79
"16047",2010,0.31,0.53,0.75
"16047",2011,0.32,0.5,0.84
"16047",2012,0.32,0.53,0.8
"16047",2013,0.3,0.54,0.79
"16047",2014,NA,0.52,0.76
"16049",2004,0.23,NA,NA
"16049",2005,0.23,NA,NA
"16049",2006,0.25,NA,NA
"16049",2007,0.29,NA,NA
