"fips","year","percent_transfers","income_per_capita","total_employees"
"08001",2003,0.0796969971834437,28243,180259
"08001",2004,0.0797705446560813,28508,183234
"08001",2005,0.0819162803290058,28903,190371
"08001",2006,0.0819948312405503,29714,197464
"08001",2007,0.0839105003177499,30805,203454
"08001",2008,0.100164509187781,31704,215190
"08001",2009,0.113153610397679,30779,212997
"08001",2010,0.131913150618721,30721,210815
"08001",2011,0.12725912443972,32417,215652
"08001",2012,0.115192925669082,33944,220418
"08001",2013,0.112437664692325,34845,229718
"08001",2014,0.113580454003772,36827,242258
"08001",2015,0.116371581756284,38451,253122
"08001",2016,0.11565735980667,39618,265673
"08003",2000,0.140838376109991,23071,10057
"08003",2001,0.140838376109991,23071,10057
"08003",2002,0.140630530142966,24676,10136
"08003",2003,0.157308516885693,23621,10379
"08003",2004,0.155513432005818,24580,10282
"08003",2005,0.161737577492753,25653,10368
"08003",2006,0.16945329254646,26052,10421
"08003",2007,0.164593701144487,27600,10527
"08003",2008,0.168423031365435,28859,10636
"08003",2009,0.18133470501409,29246,10486
"08003",2010,0.202197685175941,28283,10624
"08003",2011,0.196781893328412,29919,10469
"08003",2012,0.191309227341241,30344,10321
"08003",2013,0.193291835378014,30643,10457
"08003",2014,0.199324880934592,32195,10512
"08003",2015,0.200548289249109,34676,10752
"08003",2016,0.209596519182134,34553,10940
"08005",2000,0.0326286729878506,41499,365293
"08005",2001,0.0326286729878506,41499,365293
"08005",2002,0.0382956235340606,40973,356303
"08005",2003,0.0403167605043094,41292,350425
"08005",2004,0.0418167732049157,40580,352086
"08005",2005,0.0444307748876233,41650,359421
"08005",2006,0.0446978217003487,44773,366975
"08005",2007,0.0454968330061397,46253,380012
"08005",2008,0.0699961883098485,43366,382519
"08005",2009,0.0840293095541657,39604,375305
"08005",2010,0.0951648419021312,40816,374371
"08005",2011,0.0842409771940617,46707,384956
"08005",2012,0.0772864930387276,48431,394585
"08005",2013,0.0759999214019011,49731,409433
"08005",2014,0.0751486325152158,53297,422827
"08005",2015,0.0790844288162899,54476,438247
"08005",2016,0.080929562934203,55116,450123
"08007",2000,0.0594934412880469,24787,6434
"08007",2001,0.0594934412880469,24787,6434
"08007",2002,0.0657269997309698,25270,6685
"08007",2003,0.072282317893245,24943,6787
"08007",2004,0.0742772521355987,24335,7234
"08007",2005,0.0760421302477377,26387,7765
"08007",2006,0.0761840896832223,28733,8102
"08007",2007,0.0786561744975502,30210,8172
"08007",2008,0.0940680140993343,31172,8061
"08007",2009,0.112914419499143,29484,7460
"08007",2010,0.13358299728237,30305,7257
"08007",2011,0.135652688425975,32074,7240
"08007",2012,0.11979246372805,33416,7393
"08007",2013,0.125980953110561,34224,7416
"08007",2014,0.124583374761697,37854,7650
"08007",2015,0.129230340965379,39457,8033
"08007",2016,0.128471784324948,40153,8349
"08009",2000,0.100687328694919,26521,2819
"08009",2001,0.100687328694919,26521,2819
"08009",2002,0.137969106528848,21933,2739
"08009",2003,0.113363670298807,27329,2678
"08009",2004,0.120506435341014,26976,2593
"08009",2005,0.12074525872762,29247,2552
"08009",2006,0.162828457214498,24742,2520
"08009",2007,0.135397264871214,30830,2605
"08009",2008,0.164095260071453,33021,2674
"08009",2009,0.153907680649982,37836,2621
"08009",2010,0.156644175204677,39036,2644
"08009",2011,0.161024137262505,43689,2676
"08009",2012,0.179785254115963,37534,2601
"08009",2013,0.160778398726304,42446,2596
"08009",2014,0.200322476166336,39606,2571
"08009",2015,0.23243433994564,37496,2557
"08009",2016,0.237002668916216,38757,2547
"08011",2000,0.161379365845807,21274,2384
"08011",2001,0.161379365845807,21274,2384
"08011",2002,0.187476339608356,19459,2134
"08011",2003,0.170909233977259,20611,2197
"08011",2004,0.17814261020549,20875,2088
"08011",2005,0.1909908135986,21583,2111
"08011",2006,0.209333894309008,20953,2057
"08011",2007,0.197505442136848,23793,2099
"08011",2008,0.192125726563223,23576,2152
"08011",2009,0.205689003028738,22303,2150
"08011",2010,0.222450000352234,21835,2140
"08011",2011,0.222060818681394,23063,2054
"08011",2012,0.226229577673709,24342,1845
"08011",2013,0.225769502084832,24974,1843
"08011",2014,0.229558450346811,25549,1829
"08011",2015,0.230103870409299,27446,1823
"08011",2016,0.248433646496713,27336,1856
"08013",2000,0.029517527173451,42133,243644
"08013",2001,0.029517527173451,42133,243644
"08013",2002,0.036339878437376,41276,215538
"08013",2003,0.0376135205198404,42036,210519
"08013",2004,0.0363012813400868,42984,214515
"08013",2005,0.0360916328570188,46049,218044
"08013",2006,0.0346271855273091,48836,221750
"08013",2007,0.036945523965177,50613,228962
"08013",2008,0.049231041774787,51779,235192
"08013",2009,0.0573425612529301,46715,228871
"08013",2010,0.063270955903818,50064,227803
"08013",2011,0.0603789475892841,52018,234434
"08013",2012,0.0538626623576872,54749,239480
"08013",2013,0.0534338250428111,56515,245009
"08013",2014,0.0534764180576461,60467,252668
"08013",2015,0.0542353428531565,64197,258539
"08013",2016,0.055545537967347,65150,264032
"08014",2000,NA,NA,NA
"08014",2001,NA,NA,NA
"08014",2002,0.0373500361303137,41483,32328
"08014",2003,0.0383870079823837,41468,33202
"08014",2004,0.0362764911263088,43651,35548
"08014",2005,0.035746206448718,47350,37650
"08014",2006,0.0332868515551521,53348,39100
"08014",2007,0.0316405805240112,57784,40938
"08014",2008,0.0373868358552243,62689,41243
"08014",2009,0.0449283273354582,57143,40501
"08014",2010,0.0536992753599314,53993,40456
"08014",2011,0.0526772020658018,56230,41130
"08014",2012,0.0476429150889231,58433,42692
"08014",2013,0.0511051043713044,55051,45102
"08014",2014,0.050877502643385,57660,46581
"08014",2015,0.0529292005273126,58710,48578
"08014",2016,0.0525433467653984,60316,49177
"08015",2000,0.0992331331657711,23624,9740
"08015",2001,0.0992331331657711,23624,9740
"08015",2002,0.111069287641758,23343,9715
"08015",2003,0.111592960266443,23848,9834
"08015",2004,0.117579445089615,24701,9984
"08015",2005,0.121822029159267,26136,10309
"08015",2006,0.122216795652065,28040,10449
"08015",2007,0.119046839521532,29881,10724
"08015",2008,0.120493508545546,30252,10952
"08015",2009,0.129177847133969,30458,10710
"08015",2010,0.145921075142783,30858,10484
"08015",2011,0.142567761610415,32465,10664
"08015",2012,0.131781968820837,34116,10907
"08015",2013,0.127132208841751,35516,11123
"08015",2014,0.123740997181726,38968,11469
"08015",2015,0.126496278674996,41150,11948
"08015",2016,0.124429673788759,42670,12426
"08017",2000,0.0649959647121031,32981,1547
"08017",2001,0.0649959647121031,32981,1547
"08017",2002,0.11439296832082,25772,1481
"08017",2003,0.0815730844073437,35091,1488
"08017",2004,0.0883656426181073,33487,1422
"08017",2005,0.0960763117915157,35305,1440
"08017",2006,0.111820245418956,31796,1395
"08017",2007,0.0891700162831214,47140,1444
"08017",2008,0.11070573928053,40656,1515
"08017",2009,0.0936124846890169,47842,1530
"08017",2010,0.0925469524892112,54263,1581
"08017",2011,0.0803103066124861,58435,1579
"08017",2012,0.0832881366338863,52482,1575
"08017",2013,0.0805394916328844,55697,1623
"08017",2014,0.0866334862901001,53353,1607
"08017",2015,0.0967364506288914,52857,1591
"08017",2016,0.109120718301955,49553,1560
"08019",2000,0.0356394005099002,35783,3973
"08019",2001,0.0356394005099002,35783,3973
"08019",2002,0.0381746392064606,38200,4068
"08019",2003,0.0362302066772655,41813,4130
"08019",2004,0.0380229965350807,43190,4167
"08019",2005,0.0396118048005149,44831,4184
"08019",2006,0.0407426047609864,47026,4252
"08019",2007,0.0430448419089599,45115,4399
"08019",2008,0.0546634852567265,46139,4536
"08019",2009,0.0637057643625581,44844,4325
"08019",2010,0.0757696254167681,43885,4285
"08019",2011,0.0722816695387807,46478,4326
"08019",2012,0.0623557327565334,48157,4271
"08019",2013,0.0594573915966238,50202,4274
"08019",2014,0.0623354909896441,52129,4288
"08019",2015,0.0624713458595855,55988,4258
"08019",2016,0.064525147101893,56172,4342
"08021",2000,0.227051430174239,17933,3159
"08021",2001,0.227051430174239,17933,3159
"08021",2002,0.234397300289445,17940,3059
"08021",2003,0.232275184034826,19682,3108
"08021",2004,0.230669437400207,20394,3008
"08021",2005,0.236479156086977,20785,3026
"08021",2006,0.25430602987192,21174,2959
"08021",2007,0.247080411919369,22217,3094
"08021",2008,0.21487935097708,23390,3024
"08021",2009,0.210160483483141,24779,3006
"08021",2010,0.236828175696207,24547,3066
"08021",2011,0.221375463000697,26675,3039
"08021",2012,0.222648505519753,27365,3154
"08021",2013,0.212831081052751,29114,3191
"08021",2014,0.229567528882527,29733,3131
"08021",2015,0.224028573642438,33621,3185
"08021",2016,0.232455947620512,33831,3217
"08023",2000,0.202807395346394,21043,1379
"08023",2001,0.202807395346394,21043,1379
"08023",2002,0.202978164299568,21961,1365
"08023",2003,0.228251203180582,20978,1390
"08023",2004,0.2253369772872,20617,1378
"08023",2005,0.240627434950886,21978,1367
"08023",2006,0.257262649762992,22508,1363
"08023",2007,0.245868731404811,23463,1392
"08023",2008,0.227237493291992,23742,1344
"08023",2009,0.245255945362728,25826,1317
"08023",2010,0.265707249847502,25085,1393
"08023",2011,0.244801569035563,27485,1406
"08023",2012,0.256079602397071,27185,1458
"08023",2013,0.236885358170114,28915,1489
"08023",2014,0.245638104609795,29738,1522
"08023",2015,0.244354386721276,32495,1556
"08023",2016,0.254492708975149,31540,1594
"08025",2000,0.147295174413921,17689,1805
"08025",2001,0.147295174413921,17689,1805
"08025",2002,0.186510993895573,14890,1762
"08025",2003,0.186676367391483,15596,1713
"08025",2004,0.192118965975085,15142,1672
"08025",2005,0.18478091052067,16912,1707
"08025",2006,0.191961620245739,16219,1746
"08025",2007,0.202389572773353,16531,1821
"08025",2008,0.18706730908494,17415,1840
"08025",2009,0.218033759931689,16566,1792
"08025",2010,0.242792839945567,16302,1773
"08025",2011,0.263634741163008,16258,1743
"08025",2012,0.236385141680177,18045,1723
"08025",2013,0.245691056910569,18493,1675
"08025",2014,0.248672395481317,18541,1693
"08025",2015,0.23048470618507,22220,1681
"08025",2016,0.252254075892142,22566,1672
"08027",2000,0.0617299380305161,26205,1939
"08027",2001,0.0617299380305161,26205,1939
"08027",2002,0.0724328295966797,27117,2073
"08027",2003,0.0698763368349068,27241,2139
"08027",2004,0.073557114408224,28504,2221
"08027",2005,0.0788618401397804,27691,2140
"08027",2006,0.0828589771025037,29250,2123
"08027",2007,0.0819869899467771,30843,2283
"08027",2008,0.105042966983265,32301,2273
"08027",2009,0.115638822697826,32752,2190
"08027",2010,0.126263619854722,30857,2215
"08027",2011,0.122546202369494,34158,2180
"08027",2012,0.131779896172138,33716,2146
"08027",2013,0.115388255484539,37161,2190
"08027",2014,0.117473272789976,40041,2255
"08027",2015,0.123137906098508,42056,2306
"08027",2016,0.131115735622466,40105,2273
"08029",2000,0.136806953280222,22020,13412
"08029",2001,0.136806953280222,22020,13412
"08029",2002,0.144215967870777,22132,13707
"08029",2003,0.145624822598759,22408,13740
"08029",2004,0.14556667853161,23200,13982
"08029",2005,0.151644441016756,24707,14453
"08029",2006,0.148087208495815,26135,15047
"08029",2007,0.141767922899257,28878,15723
"08029",2008,0.144688685887558,28950,15922
"08029",2009,0.153391673419891,27526,15502
"08029",2010,0.163805262114475,28605,14951
"08029",2011,0.152960864979346,31341,14827
"08029",2012,0.148778304365221,31440,14913
"08029",2013,0.142817552343736,32012,14918
"08029",2014,0.152454918082244,33206,14886
"08029",2015,0.163024875974416,33982,14895
"08029",2016,0.170033354496773,33581,15171
"08031",2000,0.0723645119636645,39842,555918
"08031",2001,0.0723645119636645,39842,555918
"08031",2002,0.0823915390123766,39986,532786
"08031",2003,0.0846198425222649,40651,522006
"08031",2004,0.0845936075494755,41805,523785
"08031",2005,0.0802589344093246,46343,529590
"08031",2006,0.0763199140964238,50553,540639
"08031",2007,0.0768096254318391,52066,560190
"08031",2008,0.0725130050520827,54215,560758
"08031",2009,0.0927058715990621,46954,537738
"08031",2010,0.0997146768714806,48856,533513
"08031",2011,0.088004899300034,54152,544944
"08031",2012,0.0777797110919827,57880,562874
"08031",2013,0.0725489337776235,61761,581852
"08031",2014,0.0687908795730017,68147,608365
"08031",2015,0.0740240390451776,67048,634953
"08031",2016,0.0784918185245916,64004,659271
"08033",2000,0.122128357079813,21447,1021
"08033",2001,0.122128357079813,21447,1021
"08033",2002,0.128815531926149,20217,1002
"08033",2003,0.137910961504391,21450,1004
"08033",2004,0.132594269252534,21015,1006
"08033",2005,0.134135651844306,22585,1041
"08033",2006,0.153092748117806,22149,1060
"08033",2007,0.139683381614917,24757,1149
"08033",2008,0.150499516596842,22584,1097
"08033",2009,0.152668664452904,24010,1028
"08033",2010,0.176346999685831,24615,982
"08033",2011,0.142457545764507,29559,1015
"08033",2012,0.146638112831244,30448,1036
"08033",2013,0.143963827718708,31875,1093
"08033",2014,0.142979164760074,33162,1435
"08033",2015,0.145426566713255,35774,1350
"08033",2016,0.165203947069256,31995,1091
"08035",2000,0.0167108893667543,42738,98717
"08035",2001,0.0167108893667543,42738,98717
"08035",2002,0.0225569894606232,38848,103448
"08035",2003,0.0240944156717235,37499,111518
"08035",2004,0.0225645214019929,41138,122600
"08035",2005,0.0214236412304306,46424,132616
"08035",2006,0.0214792611062564,51027,139108
"08035",2007,0.0212916850855719,54781,146445
"08035",2008,0.0325900788757631,56089,150297
"08035",2009,0.0355868622798714,54878,149802
"08035",2010,0.044123540763865,53591,149156
"08035",2011,0.0417171228741418,56623,153069
"08035",2012,0.0365855061644508,60575,157946
"08035",2013,0.0363192967466289,62493,166635
"08035",2014,0.0368887243851643,66088,172214
"08035",2015,0.0391293382532698,67576,180364
"08035",2016,0.0397768449062841,68560,186286
"08037",2000,0.0161871716028092,43572,38331
"08037",2001,0.0161871716028092,43572,38331
"08037",2002,0.0190188846275073,43114,37601
"08037",2003,0.0191693372122052,43622,37016
"08037",2004,0.0179412234295246,44491,38300
"08037",2005,0.0179034967502305,48753,40277
"08037",2006,0.0164411745556351,55447,42359
"08037",2007,0.0156995316772163,61070,44542
"08037",2008,0.0269814508400089,56270,45385
"08037",2009,0.0350141220628437,47863,42244
"08037",2010,0.0486887303331263,44197,40796
"08037",2011,0.0458261738827406,46285,41171
"08037",2012,0.0397545193199812,48223,41713
"08037",2013,0.034433345123262,55274,42821
"08037",2014,0.0325157819696997,60948,44052
"08037",2015,0.0323055439709285,66442,45681
"08037",2016,0.0325660651629208,68105,46788
"08039",2000,0.030128320075744,33047,7391
"08039",2001,0.030128320075744,33047,7391
"08039",2002,0.0373032264253231,31739,7764
"08039",2003,0.0381621509418731,31773,7812
"08039",2004,0.036481558124117,35072,7965
"08039",2005,0.0383679651979221,36726,8312
"08039",2006,0.0422307577787703,37445,8282
"08039",2007,0.0421338634857522,40416,8689
"08039",2008,0.0548197176879752,42226,8414
"08039",2009,0.0585169039847033,41994,7943
"08039",2010,0.0737021409492139,39298,7930
"08039",2011,0.0612578322609969,48241,7920
"08039",2012,0.0618172677218009,44292,7818
"08039",2013,0.0602232855439419,47155,8136
"08039",2014,0.0604924339879137,49075,8119
"08039",2015,0.0621670036367336,51247,8397
"08039",2016,0.061693932197795,52989,8779
"08041",2000,0.0615573261915191,31177,338608
"08041",2001,0.0615573261915191,31177,338608
"08041",2002,0.0692982047684438,31376,336313
"08041",2003,0.0727844665644093,31962,336946
"08041",2004,0.0729887416602958,32699,342789
"08041",2005,0.0757264188684675,34234,353683
"08041",2006,0.0776958887490783,35329,359639
"08041",2007,0.0802349863029305,36859,366898
"08041",2008,0.0971765318112322,37570,366274
"08041",2009,0.109228670371146,37483,359990
"08041",2010,0.12439845196521,38184,360626
"08041",2011,0.121689927554588,40098,366584
"08041",2012,0.114905090133529,41215,367917
"08041",2013,0.115552963103978,41272,375121
"08041",2014,0.117156664716831,43284,383431
"08041",2015,0.122673415039304,44758,392894
"08041",2016,0.124683286348468,45026,401042
"08043",2000,0.11068206247184,20609,19606
"08043",2001,0.11068206247184,20609,19606
"08043",2002,0.124057768951328,20380,19097
"08043",2003,0.126715529135401,20785,18913
"08043",2004,0.130465604778697,21308,19158
"08043",2005,0.138775743628122,21744,19624
"08043",2006,0.147131307223102,22395,19948
"08043",2007,0.144521708137649,23660,20530
"08043",2008,0.164130441281862,24821,20271
"08043",2009,0.17745861279338,25175,19538
"08043",2010,0.193703312851318,25779,19356
"08043",2011,0.190783641897454,26728,19343
"08043",2012,0.184575788427881,27684,19212
"08043",2013,0.188346456218878,28726,18964
