"year","fips","labor_force","employed","unemployed","percent_unemployment"
NA,"NANA",NA,NA,NA,NA
"2013","23025",24811,22538,2273,9.2
"2013","23027",21009,19502,1507,7.2
"2013","23029",14636,13281,1355,9.3
"2013","23031",111315,104279,7036,6.3
"2013","24001",33624,30772,2852,8.5
"2013","24003",296541,279673,16868,5.7
"2013","24005",442215,411834,30381,6.9
"2013","24009",47759,44934,2825,5.9
"2013","24011",17683,16458,1225,6.9
"2013","24013",93057,87953,5104,5.5
"2013","24015",52245,48224,4021,7.7
"2013","24017",80254,75072,5182,6.5
"2013","24019",15957,14401,1556,9.8
"2013","24021",128453,121082,7371,5.7
"2013","24023",15748,14480,1268,8.1
"2013","24025",135688,126864,8824,6.5
"2013","24027",171319,163070,8249,4.8
"2013","24029",10347,9605,742,7.2
"2013","24031",543124,516264,26860,4.9
"2013","24033",486011,452439,33572,6.9
"2013","24035",26466,24922,1544,5.8
"2013","24037",54260,51028,3232,6
"2013","24039",9582,8559,1023,10.7
"2013","24041",19162,17934,1228,6.4
"2013","24043",77219,71573,5646,7.3
"2013","24045",50161,45806,4355,8.7
"2013","24047",25920,22665,3255,12.6
"2013","24510",296564,267892,28672,9.7
"2013","25001",108455,99337,9118,8.4
"2013","25003",65690,60821,4869,7.4
"2013","25005",286403,261464,24939,8.7
"2013","25007",9403,8546,857,9.1
"2013","25009",399415,371273,28142,7
"2013","25011",39296,36873,2423,6.2
"2013","25013",220022,200921,19101,8.7
"2013","25015",85354,80176,5178,6.1
"2013","25017",839644,793630,46014,5.5
"2013","25019",6592,6111,481,7.3
"2013","25021",362470,341397,21073,5.8
"2013","25023",262695,244330,18365,7
"2013","25025",406849,381626,25223,6.2
"2013","25027",420544,390291,30253,7.2
"2013","26001",3794,3288,506,13.3
"2013","26003",3373,2978,395,11.7
"2013","26005",57933,54066,3867,6.7
"2013","26007",13367,12075,1292,9.7
"2013","26009",9975,8835,1140,11.4
"2013","26011",6485,5642,843,13
"2013","26013",3540,3028,512,14.5
"2013","26015",29242,27375,1867,6.4
"2013","26017",53013,48386,4627,8.7
"2013","26019",8592,7707,885,10.3
"2013","26021",72420,66133,6287,8.7
"2013","26023",19007,17404,1603,8.4
"2013","26025",62761,57804,4957,7.9
"2013","26027",23514,21583,1931,8.2
"2013","26029",12991,11599,1392,10.7
"2013","26031",10497,9286,1211,11.5
"2013","26033",16987,15211,1776,10.5
"2013","26035",11870,10479,1391,11.7
"2013","26037",39008,36649,2359,6
"2013","26039",5375,4760,615,11.4
"2013","26041",17484,15690,1794,10.3
"2013","26043",12611,11565,1046,8.3
"2013","26045",55291,51602,3689,6.7
"2013","26047",18113,15969,2144,11.8
"2013","26049",183792,165917,17875,9.7
"2013","26051",10011,8842,1169,11.7
"2013","26053",6708,5981,727,10.8
"2013","26055",47035,43446,3589,7.6
"2013","26057",18419,16780,1639,8.9
"2013","26059",20505,18680,1825,8.9
"2013","26061",16824,15333,1491,8.9
"2013","26063",16323,14958,1365,8.4
"2013","26065",144121,133094,11027,7.7
"2013","26067",28765,26474,2291,8
"2013","26069",10188,9023,1165,11.4
"2013","26071",5068,4553,515,10.2
"2013","26073",34863,32344,2519,7.2
"2013","26075",72095,66139,5956,8.3
"2013","26077",124901,116335,8566,6.9
"2013","26079",7557,6713,844,11.2
"2013","26081",326607,306212,20395,6.2
"2013","26083",986,852,134,13.6
"2013","26085",3619,3139,480,13.3
"2013","26087",40283,35679,4604,11.4
"2013","26089",10259,9472,787,7.7
"2013","26091",47581,43858,3723,7.8
"2013","26093",94808,87770,7038,7.4
"2013","26095",2397,2149,248,10.3
"2013","26097",5238,4597,641,12.2
"2013","26099",420290,380495,39795,9.5
"2013","26101",10484,9371,1113,10.6
"2013","26103",33926,31153,2773,8.2
"2013","26105",14467,13139,1328,9.2
"2013","26107",18704,16831,1873,10
"2013","26109",11748,10834,914,7.8
"2013","26111",40777,37630,3147,7.7
"2013","26113",6937,6296,641,9.2
"2013","26115",74365,68874,5491,7.4
"2013","26117",27452,24819,2633,9.6
"2013","26119",3198,2685,513,16
"2013","26121",76165,68623,7542,9.9
"2013","26123",22019,20067,1952,8.9
"2013","26125",628635,579614,49021,7.8
"2013","26127",12719,11145,1574,12.4
"2013","26129",8599,7586,1013,11.8
"2013","26131",2445,2107,338,13.8
"2013","26133",10015,9017,998,10
"2013","26135",2959,2498,461,15.6
"2013","26137",11213,10045,1168,10.4
"2013","26139",144633,135820,8813,6.1
"2013","26141",5459,4656,803,14.7
"2013","26143",8077,6957,1120,13.9
"2013","26145",88844,80811,8033,9
"2013","26147",74581,65988,8593,11.5
"2013","26149",28150,25963,2187,7.8
"2013","26151",19369,17336,2033,10.5
"2013","26153",3558,3102,456,12.8
"2013","26155",33046,29948,3098,9.4
"2013","26157",25033,22398,2635,10.5
"2013","26159",34980,31454,3526,10.1
"2013","26161",183727,173018,10709,5.8
"2013","26163",776560,687300,89260,11.5
"2013","26165",14622,13000,1622,11.1
"2013","27001",6802,6295,507,7.5
"2013","27003",188370,178904,9466,5
"2013","27005",17969,16985,984,5.5
"2013","27007",23024,21588,1436,6.2
"2013","27009",21437,20167,1270,5.9
"2013","27011",2557,2419,138,5.4
"2013","27013",38620,37017,1603,4.2
"2013","27015",14524,13769,755,5.2
"2013","27017",17509,16462,1047,6
"2013","27019",53318,51020,2298,4.3
"2013","27021",13991,12842,1149,8.2
"2013","27023",6945,6588,357,5.1
"2013","27025",28523,26932,1591,5.6
"2013","27027",34830,33337,1493,4.3
"2013","27029",4474,3998,476,10.6
"2013","27031",3055,2878,177,5.8
"2013","27033",5756,5422,334,5.8
"2013","27035",31432,29255,2177,6.9
"2013","27037",229724,219309,10415,4.5
"2013","27039",11330,10794,536,4.7
"2013","27041",19873,18991,882,4.4
"2013","27043",7494,7090,404,5.4
"2013","27045",11107,10549,558,5
"2013","27047",16459,15640,819,5
"2013","27049",26821,25565,1256,4.7
"2013","27051",3282,3094,188,5.7
"2013","27053",666831,636298,30533,4.6
"2013","27055",10478,9953,525,5
"2013","27057",9534,8846,688,7.2
"2013","27059",20202,18989,1213,6
"2013","27061",21916,20238,1678,7.7
"2013","27063",6229,5971,258,4.1
"2013","27065",8793,8077,716,8.1
"2013","27067",23472,22357,1115,4.8
"2013","27069",2419,2274,145,6
"2013","27071",6725,6168,557,8.3
"2013","27073",3667,3462,205,5.6
"2013","27075",5775,5417,358,6.2
"2013","27077",2374,2240,134,5.6
"2013","27079",15497,14553,944,6.1
"2013","27081",3311,3158,153,4.6
"2013","27083",15280,14649,631,4.1
"2013","27085",20019,18899,1120,5.6
"2013","27087",2397,2259,138,5.8
"2013","27089",5567,5142,425,7.6
"2013","27091",10335,9791,544,5.3
"2013","27093",12741,12036,705,5.5
"2013","27095",12678,11727,951,7.5
"2013","27097",17677,16486,1191,6.7
"2013","27099",20474,19557,917,4.5
"2013","27101",4837,4579,258,5.3
"2013","27103",19715,18978,737,3.7
"2013","27105",11061,10615,446,4
"2013","27107",3312,3122,190,5.7
"2013","27109",83374,80035,3339,4
"2013","27111",30867,29246,1621,5.3
"2013","27113",8656,8109,547,6.3
"2013","27115",14831,13805,1026,6.9
"2013","27117",4689,4473,216,4.6
"2013","27119",17100,16180,920,5.4
"2013","27121",5964,5710,254,4.3
"2013","27123",275220,261715,13505,4.9
"2013","27125",2255,2103,152,6.7
"2013","27127",8051,7610,441,5.5
"2013","27129",8238,7702,536,6.5
"2013","27131",34992,33260,1732,4.9
"2013","27133",5626,5446,180,3.2
"2013","27135",8614,8235,379,4.4
"2013","27137",102216,96029,6187,6.1
"2013","27139",76971,73598,3373,4.4
"2013","27141",48786,46184,2602,5.3
"2013","27143",8320,7863,457,5.5
"2013","27145",86690,82446,4244,4.9
"2013","27147",21395,20419,976,4.6
"2013","27149",5510,5303,207,3.8
"2013","27151",4894,4609,285,5.8
"2013","27153",12851,12166,685,5.3
"2013","27155",1660,1576,84,5.1
"2013","27157",11829,11284,545,4.6
"2013","27159",6166,5735,431,7
"2013","27161",9926,9380,546,5.5
"2013","27163",134883,128912,5971,4.4
"2013","27165",6179,5853,326,5.3
"2013","27167",3625,3474,151,4.2
"2013","27169",29580,28287,1293,4.4
"2013","27171",70559,66999,3560,5
"2013","27173",5541,5269,272,4.9
"2013","28001",11835,10732,1103,9.3
"2013","28003",15378,14183,1195,7.8
"2013","28005",4549,4134,415,9.1
"2013","28007",7251,6572,679,9.4
"2013","28009",3136,2808,328,10.5
"2013","28011",13795,12321,1474,10.7
"2013","28013",6403,5865,538,8.4
"2013","28015",3473,3106,367,10.6
"2013","28017",7609,6797,812,10.7
"2013","28019",3746,3427,319,8.5
"2013","28021",3299,2739,560,17
"2013","28023",6657,5993,664,10
"2013","28025",8387,7094,1293,15.4
"2013","28027",9813,8548,1265,12.9
"2013","28029",11475,10269,1206,10.5
"2013","28031",7955,7329,626,7.9
"2013","28033",81100,76308,4792,5.9
"2013","28035",33102,30310,2792,8.4
"2013","28037",2953,2681,272,9.2
"2013","28039",8564,7757,807,9.4
"2013","28041",4435,3984,451,10.2
"2013","28043",9334,8510,824,8.8
"2013","28045",18932,17446,1486,7.8
"2013","28047",86617,80121,6496,7.5
"2013","28049",110759,101375,9384,8.5
"2013","28051",6301,5247,1054,16.7
"2013","28053",3053,2529,524,17.2
"2013","28055",446,355,91,20.4
"2013","28057",10027,9223,804,8
"2013","28059",60944,55537,5407,8.9
"2013","28061",6514,5867,647,9.9
"2013","28063",2480,2003,477,19.2
"2013","28065",4218,3686,532,12.6
"2013","28067",27346,25417,1929,7.1
"2013","28069",3956,3447,509,12.9
"2013","28071",23038,21391,1647,7.1
"2013","28073",27531,25904,1627,5.9
"2013","28075",34590,31701,2889,8.4
"2013","28077",4717,4281,436,9.2
"2013","28079",8108,7415,693,8.5
"2013","28081",39557,36395,3162,8
"2013","28083",10738,9207,1531,14.3
"2013","28085",13920,12848,1072,7.7
"2013","28087",26976,24470,2506,9.3
"2013","28089",49764,46853,2911,5.8
"2013","28091",9936,9000,936,9.4
"2013","28093",14805,13303,1502,10.1
"2013","28095",15505,13681,1824,11.8
"2013","28097",4375,3881,494,11.3
"2013","28099",10958,10105,853,7.8
"2013","28101",8981,8311,670,7.5
"2013","28103",4087,3540,547,13.4
"2013","28105",22213,20446,1767,8
"2013","28107",13674,12047,1627,11.9
"2013","28109",22827,21135,1692,7.4
"2013","28111",4249,3807,442,10.4
"2013","28113",14642,13206,1436,9.8
"2013","28115",13672,12659,1013,7.4
"2013","28117",10947,10023,924,8.4
"2013","28119",2858,2434,424,14.8
"2013","28121",71226,67505,3721,5.2
"2013","28123",12742,11900,842,6.6
"2013","28125",1844,1604,240,13
"2013","28127",10948,10137,811,7.4
"2013","28129",6839,6380,459,6.7
"2013","28131",6461,5846,615,9.5
"2013","28133",8994,7744,1250,13.9
"2013","28135",5809,5163,646,11.1
"2013","28137",11969,10902,1067,8.9
"2013","28139",8735,7879,856,9.8
"2013","28141",7695,6985,710,9.2
"2013","28143",4791,4196,595,12.4
"2013","28145",13076,12149,927,7.1
"2013","28147",5295,4730,565,10.7
"2013","28149",21636,19688,1948,9
"2013","28151",19117,16343,2774,14.5
"2013","28153",7893,7049,844,10.7
"2013","28155",4070,3682,388,9.5
"2013","28157",2983,2613,370,12.4
"2013","28159",7388,6575,813,11
"2013","28161",5024,4523,501,10
"2013","28163",9442,8404,1038,11
"2013","29001",10778,10038,740,6.9
"2013","29003",9896,9366,530,5.4
"2013","29005",2880,2712,168,5.8
"2013","29007",11236,10525,711,6.3
"2013","29009",14905,13888,1017,6.8
"2013","29011",5490,5096,394,7.2
"2013","29013",8001,7390,611,7.6
"2013","29015",7256,6640,616,8.5
"2013","29017",5753,5345,408,7.1
"2013","29019",97547,93154,4393,4.5
"2013","29021",46590,43698,2892,6.2
"2013","29023",18709,17237,1472,7.9
"2013","29025",4348,4057,291,6.7
"2013","29027",21630,20329,1301,6
"2013","29029",18806,17070,1736,9.2
"2013","29031",40913,38559,2354,5.8
"2013","29033",4678,4336,342,7.3
"2013","29035",2548,2304,244,9.6
"2013","29037",52287,48993,3294,6.3
"2013","29039",5879,5465,414,7
"2013","29041",3740,3506,234,6.3
"2013","29043",41036,38796,2240,5.5
"2013","29045",3361,3094,267,7.9
"2013","29047",126817,119105,7712,6.1
"2013","29049",10753,10041,712,6.6
"2013","29051",39752,37668,2084,5.2
"2013","29053",7692,7158,534,6.9
"2013","29055",10900,9968,932,8.6
"2013","29057",3450,3215,235,6.8
"2013","29059",6960,6359,601,8.6
"2013","29061",4074,3820,254,6.2
"2013","29063",5041,4738,303,6
"2013","29065",6255,5783,472,7.5
"2013","29067",5072,4596,476,9.4
"2013","29069",13008,11718,1290,9.9
"2013","29071",51642,47925,3717,7.2
"2013","29073",7541,7064,477,6.3
"2013","29075",3598,3409,189,5.3
"2013","29077",144536,136572,7964,5.5
"2013","29079",4922,4634,288,5.9
"2013","29081",3966,3676,290,7.3
"2013","29083",9867,9162,705,7.1
"2013","29085",3689,3322,367,9.9
"2013","29087",2742,2595,147,5.4
"2013","29089",4927,4609,318,6.5
"2013","29091",16415,15131,1284,7.8
"2013","29093",3932,3514,418,10.6
"2013","29095",353084,326123,26961,7.6
"2013","29097",57982,54596,3386,5.8
"2013","29099",114854,107043,7811,6.8
"2013","29101",22943,21282,1661,7.2
"2013","29103",1984,1875,109,5.5
"2013","29105",15595,14099,1496,9.6
"2013","29107",16918,15831,1087,6.4
"2013","29109",17426,16276,1150,6.6
"2013","29111",5081,4799,282,5.6
"2013","29113",26314,24321,1993,7.6
"2013","29115",5317,4849,468,8.8
"2013","29117",7269,6859,410,5.6
"2013","29119",9980,9338,642,6.4
"2013","29121",7426,6941,485,6.5
"2013","29123",5564,5139,425,7.6
"2013","29125",4179,3903,276,6.6
"2013","29127",14636,13756,880,6
"2013","29129",1810,1711,99,5.5
"2013","29131",11497,10492,1005,8.7
"2013","29133",6303,5811,492,7.8
"2013","29135",7318,6853,465,6.4
"2013","29137",4111,3810,301,7.3
"2013","29139",5720,5308,412,7.2
"2013","29141",7850,7108,742,9.5
"2013","29143",8286,7638,648,7.8
"2013","29145",28942,27198,1744,6
"2013","29147",11357,10614,743,6.5
"2013","29149",4137,3808,329,8
"2013","29151",7207,6848,359,5
"2013","29153",3677,3297,380,10.3
"2013","29155",7102,6368,734,10.3
"2013","29157",10138,9587,551,5.4
"2013","29159",20082,18763,1319,6.6
"2013","29161",19353,17995,1358,7
"2013","29163",8097,7570,527,6.5
"2013","29165",52743,49755,2988,5.7
"2013","29167",13918,12927,991,7.1
"2013","29169",15626,14387,1239,7.9
"2013","29171",2450,2305,145,5.9
"2013","29173",5605,5280,325,5.8
"2013","29175",10533,9672,861,8.2
"2013","29177",11131,10271,860,7.7
"2013","29179",2522,2284,238,9.4
"2013","29181",5554,5040,514,9.3
"2013","29183",207053,196045,11008,5.3
"2013","29185",3918,3614,304,7.8
"2013","29186",9020,8370,650,7.2
"2013","29187",26293,24046,2247,8.5
"2013","29189",524367,491621,32746,6.2
"2013","29195",11092,10428,664,6
"2013","29197",1902,1753,149,7.8
"2013","29199",2375,2248,127,5.3
"2013","29201",19825,18412,1413,7.1
"2013","29203",3368,3047,321,9.5
"2013","29205",3062,2891,171,5.6
"2013","29207",13229,12060,1169,8.8
"2013","29209",13598,12169,1429,10.5
"2013","29211",2716,2540,176,6.5
"2013","29213",25840,23086,2754,10.7
"2013","29215",9707,8912,795,8.2
"2013","29217",9780,9202,578,5.9
"2013","29219",16865,15713,1152,6.8
"2013","29221",10473,9454,1019,9.7
"2013","29223",5639,5174,465,8.2
"2013","29225",15913,14839,1074,6.7
"2013","29227",1319,1265,54,4.1
"2013","29229",7599,6962,637,8.4
"2013","29510",159822,146476,13346,8.4
"2013","30001",4840,4612,228,4.7
"2013","30003",5701,4900,801,14.1
"2013","30005",2471,2319,152,6.2
"2013","30007",2508,2348,160,6.4
"2013","30009",5395,5154,241,4.5
"2013","30011",672,651,21,3.1
"2013","30013",38386,36422,1964,5.1
"2013","30015",2586,2491,95,3.7
"2013","30017",6632,6409,223,3.4
"2013","30019",932,902,30,3.2
"2013","30021",4807,4655,152,3.2
"2013","30023",5209,4952,257,4.9
"2013","30025",2038,1998,40,2
"2013","30027",5870,5582,288,4.9
"2013","30029",43843,40469,3374,7.7
"2013","30031",54783,52526,2257,4.1
"2013","30033",761,737,24,3.2
"2013","30035",6341,5701,640,10.1
"2013","30037",397,377,20,5
"2013","30039",1501,1387,114,7.6
"2013","30041",7938,7416,522,6.6
"2013","30043",5608,5333,275,4.9
"2013","30045",978,930,48,4.9
"2013","30047",12370,11565,805,6.5
"2013","30049",35064,33537,1527,4.4
"2013","30051",991,957,34,3.4
"2013","30053",8122,7068,1054,13
"2013","30055",1095,1069,26,2.4
"2013","30057",4161,3932,229,5.5
"2013","30059",931,882,49,5.3
"2013","30061",1781,1595,186,10.4
"2013","30063",59395,56311,3084,5.2
"2013","30065",2376,2256,120,5.1
"2013","30067",8011,7502,509,6.4
"2013","30069",294,280,14,4.8
"2013","30071",2057,1936,121,5.9
"2013","30073",2901,2758,143,4.9
"2013","30075",1124,1087,37,3.3
"2013","30077",2946,2782,164,5.6
"2013","30079",521,497,24,4.6
"2013","30081",18747,17484,1263,6.7
"2013","30083",7070,6885,185,2.6
"2013","30085",4921,4650,271,5.5
"2013","30087",4200,3931,269,6.4
"2013","30089",4739,4243,496,10.5
"2013","30091",2172,2111,61,2.8
"2013","30093",17176,16237,939,5.5
"2013","30095",5064,4860,204,4
"2013","30097",1769,1703,66,3.7
"2013","30099",2953,2826,127,4.3
"2013","30101",2387,2295,92,3.9
"2013","30103",355,339,16,4.5
"2013","30105",4244,4083,161,3.8
"2013","30107",824,773,51,6.2
"2013","30109",558,539,19,3.4
"2013","30111",79268,75831,3437,4.3
"2013","31001",16963,16346,617,3.6
"2013","31003",3619,3503,116,3.2
"2013","31005",221,204,17,7.7
"2013","31007",437,417,20,4.6
"2013","31009",272,258,14,5.1
"2013","31011",3060,2960,100,3.3
"2013","31013",5988,5757,231,3.9
"2013","31015",1130,1090,40,3.5
"2013","31017",1437,1381,56,3.9
"2013","31019",27441,26553,888,3.2
"2013","31021",3658,3492,166,4.5
"2013","31023",4791,4629,162,3.4
"2013","31025",13321,12743,578,4.3
"2013","31027",4733,4593,140,3
"2013","31029",2406,2349,57,2.4
"2013","31031",3490,3394,96,2.8
"2013","31033",5819,5655,164,2.8
"2013","31035",3503,3383,120,3.4
"2013","31037",5626,5428,198,3.5
"2013","31039",4961,4811,150,3
"2013","31041",6162,5991,171,2.8
"2013","31043",11215,10688,527,4.7
"2013","31045",5429,5234,195,3.6
"2013","31047",13275,12769,506,3.8
"2013","31049",1134,1096,38,3.4
"2013","31051",3123,3006,117,3.7
"2013","31053",19259,18449,810,4.2
"2013","31055",286568,274688,11880,4.1
"2013","31057",1304,1268,36,2.8
"2013","31059",3306,3207,99,3
"2013","31061",1600,1544,56,3.5
"2013","31063",1598,1544,54,3.4
"2013","31065",2732,2636,96,3.5
"2013","31067",11128,10617,511,4.6
"2013","31069",1237,1202,35,2.8
"2013","31071",1231,1193,38,3.1
"2013","31073",1166,1126,40,3.4
"2013","31075",420,406,14,3.3
"2013","31077",1302,1256,46,3.5
"2013","31079",32586,31376,1210,3.7
"2013","31081",4853,4698,155,3.2
"2013","31083",1863,1805,58,3.1
"2013","31085",648,626,22,3.4
"2013","31087",1363,1308,55,4
"2013","31089",6014,5825,189,3.1
"2013","31091",436,415,21,4.8
"2013","31093",3425,3299,126,3.7
"2013","31095",4346,4185,161,3.7
"2013","31097",2186,2091,95,4.3
"2013","31099",3905,3795,110,2.8
"2013","31101",4713,4543,170,3.6
"2013","31103",611,591,20,3.3
"2013","31105",2199,2126,73,3.3
"2013","31107",4808,4638,170,3.5
"2013","31109",168939,163096,5843,3.5
"2013","31111",19247,18518,729,3.8
"2013","31113",503,487,16,3.2
"2013","31115",378,361,17,4.5
"2013","31117",372,358,14,3.8
"2013","31119",19357,18681,676,3.5
"2013","31121",4210,4054,156,3.7
"2013","31123",2756,2667,89,3.2
"2013","31125",2079,2012,67,3.2
"2013","31127",3824,3633,191,5
"2013","31129",2458,2379,79,3.2
"2013","31131",8438,8078,360,4.3
"2013","31133",1685,1632,53,3.1
"2013","31135",1823,1776,47,2.6
"2013","31137",5093,4942,151,3
"2013","31139",4223,4082,141,3.3
"2013","31141",17752,17136,616,3.5
"2013","31143",3001,2899,102,3.4
"2013","31145",6439,6249,190,3
"2013","31147",4365,4170,195,4.5
"2013","31149",887,859,28,3.2
"2013","31151",7400,7085,315,4.3
"2013","31153",89279,86071,3208,3.6
"2013","31155",11178,10727,451,4
"2013","31157",19161,18356,805,4.2
"2013","31159",9023,8690,333,3.7
"2013","31161",2801,2710,91,3.2
"2013","31163",1740,1682,58,3.3
"2013","31165",806,779,27,3.3
"2013","31167",3693,3570,123,3.3
"2013","31169",3058,2973,85,2.8
"2013","31171",455,437,18,4
"2013","31173",3105,2867,238,7.7
"2013","31175",2143,2072,71,3.3
"2013","31177",11140,10731,409,3.7
"2013","31179",5689,5509,180,3.2
"2013","31181",1748,1680,68,3.9
"2013","31183",525,508,17,3.2
"2013","31185",7507,7237,270,3.6
"2013","32001",11223,10187,1036,9.2
"2013","32003",1004312,906943,97369,9.7
"2013","32005",22740,20550,2190,9.6
"2013","32007",28863,27076,1787,6.2
"2013","32009",543,517,26,4.8
"2013","32011",1093,1027,66,6
"2013","32013",9360,8778,582,6.2
"2013","32015",3552,3293,259,7.3
"2013","32017",2047,1852,195,9.5
"2013","32019",22800,19944,2856,12.5
"2013","32021",1817,1586,231,12.7
"2013","32023",16524,14537,1987,12
"2013","32027",2685,2450,235,8.8
"2013","32029",1894,1674,220,11.6
"2013","32031",221375,200386,20989,9.5
"2013","32033",4941,4583,358,7.2
"2013","32510",25390,22741,2649,10.4
"2013","33001",31992,30389,1603,5
"2013","33003",24429,23228,1201,4.9
"2013","33005",41946,39959,1987,4.7
"2013","33007",15929,14960,969,6.1
"2013","33009",48367,46323,2044,4.2
"2013","33011",227768,215531,12237,5.4
"2013","33013",80880,77141,3739,4.6
"2013","33015",175732,166176,9556,5.4
"2013","33017",70151,66729,3422,4.9
"2013","33019",24092,23100,992,4.1
"2013","34001",137755,121676,16079,11.7
