"fips","year","new_total_mds"
"29091",2015,76
"29093",2015,1
"29095",2015,2030
"29097",2015,257
"29099",2015,95
"29101",2015,33
"29103",2015,0
"29105",2015,22
"29107",2015,8
"29109",2015,35
"29111",2015,1
"29113",2015,6
"29115",2015,4
"29117",2015,6
"29119",2015,1
"29121",2015,3
"29123",2015,5
"29125",2015,3
"29127",2015,58
"29129",2015,1
"29131",2015,8
"29133",2015,4
"29135",2015,1
"29137",2015,1
"29139",2015,3
"29141",2015,4
"29143",2015,4
"29145",2015,11
"29147",2015,22
"29149",2015,3
"29151",2015,0
"29153",2015,1
"29155",2015,11
"29157",2015,10
"29159",2015,40
"29161",2015,77
"29163",2015,7
"29165",2015,208
"29167",2015,36
"29169",2015,27
"29171",2015,1
"29173",2015,1
"29175",2015,16
"29177",2015,4
"29179",2015,1
"29181",2015,5
"29183",2015,373
"29185",2015,5
"29186",2015,12
"29187",2015,69
"29189",2015,5038
"29195",2015,18
"29197",2015,0
"29199",2015,4
"29201",2015,43
"29203",2015,0
"29205",2015,1
"29207",2015,10
"29209",2015,12
"29211",2015,0
"29213",2015,74
"29215",2015,8
"29217",2015,20
"29219",2015,5
"29221",2015,8
"29223",2015,2
"29225",2015,20
"29227",2015,0
"29229",2015,6
"29510",2015,3085
"30001",2015,17
"30003",2015,14
"30005",2015,3
"30007",2015,2
"30009",2015,8
"30011",2015,0
"30013",2015,188
"30015",2015,1
"30017",2015,13
"30019",2015,1
"30021",2015,10
"30023",2015,22
"30025",2015,2
"30027",2015,19
"30029",2015,258
"30031",2015,225
"30033",2015,0
"30035",2015,12
"30037",2015,1
"30039",2015,2
"30041",2015,18
"30043",2015,28
"30045",2015,0
"30047",2015,25
"30049",2015,151
"30051",2015,1
"30053",2015,21
"30055",2015,0
"30057",2015,5
"30059",2015,2
"30061",2015,3
"30063",2015,362
"30065",2015,0
"30067",2015,25
"30069",2015,0
"30071",2015,1
"30073",2015,5
"30075",2015,0
"30077",2015,10
"30079",2015,0
"30081",2015,59
"30083",2015,12
"30085",2015,6
"30087",2015,7
"30089",2015,10
"30091",2015,2
"30093",2015,54
"30095",2015,4
"30097",2015,2
"30099",2015,2
"30101",2015,1
"30103",2015,0
"30105",2015,10
"30107",2015,0
"30109",2015,0
"30111",2015,557
"31001",2015,69
"31003",2015,3
"31005",2015,0
"31007",2015,0
"31009",2015,0
"31011",2015,8
"31013",2015,5
"31015",2015,4
"31017",2015,1
"31019",2015,130
"31021",2015,3
"31023",2015,8
"31025",2015,17
"31027",2015,2
"31029",2015,2
"31031",2015,5
"31033",2015,12
"31035",2015,3
"31037",2015,1
"31039",2015,5
"31041",2015,9
"31043",2015,1
"31045",2015,8
"31047",2015,19
"31049",2015,1
"31051",2015,3
"31053",2015,47
"31055",2015,2890
"31057",2015,0
"31059",2015,5
"31061",2015,2
"31063",2015,1
"31065",2015,3
"31067",2015,23
"31069",2015,0
"31071",2015,1
"31073",2015,1
"31075",2015,0
"31077",2015,0
"31079",2015,110
"31081",2015,12
"31083",2015,2
"31085",2015,0
"31087",2015,0
"31089",2015,14
"31091",2015,2
"31093",2015,5
"31095",2015,5
"31097",2015,2
"31099",2015,3
"31101",2015,5
"31103",2015,0
"31105",2015,1
"31107",2015,6
"31109",2015,650
"31111",2015,79
"31113",2015,0
"31115",2015,0
"31117",2015,0
"31119",2015,79
"31121",2015,3
"31123",2015,1
"31125",2015,0
"31127",2015,6
"31129",2015,5
"31131",2015,10
"31133",2015,3
"31135",2015,3
"31137",2015,8
"31139",2015,8
"31141",2015,42
"31143",2015,3
"31145",2015,10
"31147",2015,2
"31149",2015,0
"31151",2015,8
"31153",2015,249
"31155",2015,13
"31157",2015,76
"31159",2015,13
"31161",2015,6
"31163",2015,0
"31165",2015,1
"31167",2015,1
"31169",2015,5
"31171",2015,0
"31173",2015,5
"31175",2015,6
"31177",2015,17
"31179",2015,5
"31181",2015,3
"31183",2015,0
"31185",2015,12
"32001",2015,24
"32003",2015,3650
"32005",2015,69
"32007",2015,37
"32009",2015,1
"32011",2015,0
"32013",2015,10
"32015",2015,3
"32017",2015,2
"32019",2015,11
"32021",2015,3
"32023",2015,19
"32027",2015,0
"32029",2015,0
"32031",2015,1291
"32033",2015,9
"32510",2015,138
"33001",2015,124
"33003",2015,82
"33005",2015,135
"33007",2015,57
"33009",2015,1232
"33011",2015,936
"33013",2015,438
"33015",2015,601
"33017",2015,224
"33019",2015,93
"34001",2015,593
"34003",2015,4743
"34005",2015,1153
"34007",2015,1789
"34009",2015,92
"34011",2015,163
"34013",2015,3229
"34015",2015,357
"34017",2015,1298
"34019",2015,383
"34021",2015,1453
"34023",2015,3049
"34025",2015,2458
"34027",2015,1994
"34029",2015,755
"34031",2015,1002
"34033",2015,37
"34035",2015,1474
"34037",2015,148
"34039",2015,1422
"34041",2015,147
"35001",2015,3005
"35003",2015,2
"35005",2015,94
"35006",2015,22
"35007",2015,12
"35009",2015,56
"35011",2015,1
"35013",2015,355
"35015",2015,49
"35017",2015,58
"35019",2015,2
"35021",2015,0
"35023",2015,0
"35025",2015,41
"35027",2015,22
"35028",2015,59
"35029",2015,14
"35031",2015,98
"35033",2015,1
"35035",2015,71
"35037",2015,8
"35039",2015,27
"35041",2015,15
"35043",2015,195
"35045",2015,177
"35047",2015,39
"35049",2015,455
"35051",2015,6
"35053",2015,12
"35055",2015,71
"35057",2015,2
"35059",2015,3
"35061",2015,36
"36001",2015,1748
"36003",2015,33
"36005",2015,4209
"36007",2015,515
"36009",2015,93
"36011",2015,73
"36013",2015,153
"36015",2015,196
"36017",2015,38
"36019",2015,185
"36021",2015,99
"36023",2015,50
"36025",2015,23
"36027",2015,741
"36029",2015,3525
"36031",2015,28
"36033",2015,71
"36035",2015,44
"36037",2015,55
"36039",2015,36
"36041",2015,1
"36043",2015,32
"36045",2015,181
"36047",2015,8051
"36049",2015,24
"36051",2015,50
"36053",2015,109
"36055",2015,3587
"36057",2015,63
"36059",2015,8446
"36061",2015,20145
"36063",2015,233
"36065",2015,495
"36067",2015,2235
"36069",2015,255
"36071",2015,785
"36073",2015,14
"36075",2015,76
"36077",2015,334
"36079",2015,183
"36081",2015,5872
"36083",2015,269
"36085",2015,1817
"36087",2015,1084
"36089",2015,141
"36091",2015,461
"36093",2015,391
"36095",2015,16
"36097",2015,19
"36099",2015,12
"36101",2015,140
"36103",2015,4514
"36105",2015,84
"36107",2015,28
"36109",2015,250
"36111",2015,323
"36113",2015,208
"36115",2015,29
"36117",2015,57
"36119",2015,6312
"36121",2015,33
"36123",2015,20
"37001",2015,213
"37003",2015,10
"37005",2015,12
"37007",2015,19
"37009",2015,27
"37011",2015,10
"37013",2015,54
"37015",2015,7
"37017",2015,14
"37019",2015,108
"37021",2015,1117
"37023",2015,143
"37025",2015,448
"37027",2015,68
"37029",2015,4
"37031",2015,151
"37033",2015,7
"37035",2015,342
"37037",2015,453
"37039",2015,25
"37041",2015,25
"37043",2015,7
"37045",2015,120
"37047",2015,42
"37049",2015,230
"37051",2015,670
"37053",2015,12
"37055",2015,50
"37057",2015,83
"37059",2015,54
"37061",2015,29
"37063",2015,3354
"37065",2015,34
"37067",2015,2271
"37069",2015,17
"37071",2015,330
"37073",2015,2
"37075",2015,2
"37077",2015,56
"37079",2015,3
"37081",2015,1306
"37083",2015,61
"37085",2015,66
"37087",2015,101
"37089",2015,242
"37091",2015,31
"37093",2015,11
"37095",2015,1
"37097",2015,325
"37099",2015,75
"37101",2015,89
"37103",2015,9
"37105",2015,80
"37107",2015,81
"37109",2015,67
"37111",2015,33
"37113",2015,63
"37115",2015,13
"37117",2015,14
"37119",2015,3240
"37121",2015,15
"37123",2015,9
"37125",2015,352
"37127",2015,149
"37129",2015,747
"37131",2015,5
"37133",2015,196
"37135",2015,2044
"37137",2015,7
"37139",2015,66
"37141",2015,26
"37143",2015,5
"37145",2015,31
"37147",2015,1174
"37149",2015,26
"37151",2015,114
"37153",2015,32
"37155",2015,125
"37157",2015,74
"37159",2015,167
"37161",2015,74
"37163",2015,46
"37165",2015,48
"37167",2015,57
"37169",2015,20
"37171",2015,87
"37173",2015,19
"37175",2015,46
"37177",2015,0
"37179",2015,299
"37181",2015,47
"37183",2015,2798
"37185",2015,3
"37187",2015,6
"37189",2015,127
"37191",2015,165
"37193",2015,59
"37195",2015,102
"37197",2015,17
"37199",2015,19
"38001",2015,14
"38003",2015,6
"38005",2015,0
"38007",2015,0
"38009",2015,3
"38011",2015,1
"38013",2015,0
"38015",2015,369
"38017",2015,673
"38019",2015,0
"38021",2015,4
"38023",2015,2
"38025",2015,0
"38027",2015,0
"38029",2015,1
"38031",2015,3
"38033",2015,0
"38035",2015,304
"38037",2015,2
"38039",2015,1
"38041",2015,0
"38043",2015,1
"38045",2015,1
"38047",2015,2
"38049",2015,1
"38051",2015,1
"38053",2015,2
"38055",2015,2
"38057",2015,5
"38059",2015,20
"38061",2015,4
"38063",2015,2
"38065",2015,0
"38067",2015,4
"38069",2015,4
"38071",2015,17
"38073",2015,4
"38075",2015,0
"38077",2015,17
"38079",2015,9
"38081",2015,0
"38083",2015,0
"38085",2015,1
"38087",2015,0
"38089",2015,31
"38091",2015,0
"38093",2015,25
"38095",2015,1
"38097",2015,4
"38099",2015,10
"38101",2015,171
"38103",2015,1
"38105",2015,43
"39001",2015,12
"39003",2015,251
"39005",2015,43
"39007",2015,58
"39009",2015,52
"39011",2015,30
"39013",2015,64
"39015",2015,16
"39017",2015,461
"39019",2015,7
"39021",2015,12
"39023",2015,176
"39025",2015,397
"39027",2015,58
"39029",2015,65
"39031",2015,19
"39033",2015,22
"39035",2015,8761
"39037",2015,36
"39039",2015,39
"39041",2015,666
"39043",2015,115
"39045",2015,203
"39047",2015,12
"39049",2015,5205
"39051",2015,31
"39053",2015,80
"39055",2015,198
"39057",2015,513
"39059",2015,43
"39061",2015,4805
"39063",2015,106
"39065",2015,9
"39067",2015,4
"39069",2015,13
"39071",2015,19
"39073",2015,10
"39075",2015,22
"39077",2015,46
"39079",2015,12
"39081",2015,65
"39083",2015,42
"39085",2015,312
"39087",2015,57
"39089",2015,136
"39091",2015,37
"39093",2015,427
"39095",2015,1811
"39097",2015,50
"39099",2015,670
"39101",2015,86
"39103",2015,271
"39105",2015,4
"39107",2015,33
"39109",2015,106
"39111",2015,2
"39113",2015,1695
"39115",2015,2
"39117",2015,8
"39119",2015,136
"39121",2015,0
"39123",2015,31
"39125",2015,3
"39127",2015,4
"39129",2015,32
"39131",2015,13
"39133",2015,193
"39135",2015,7
"39137",2015,19
"39139",2015,165
"39141",2015,115
"39143",2015,52
"39145",2015,97
"39147",2015,40
"39149",2015,33
"39151",2015,840
"39153",2015,1757
"39155",2015,197
"39157",2015,87
"39159",2015,33
"39161",2015,19
"39163",2015,3
"39165",2015,561
"39167",2015,89
"39169",2015,124
"39171",2015,34
"39173",2015,298
"39175",2015,5
"40001",2015,11
"40003",2015,1
"40005",2015,1
"40007",2015,1
"40009",2015,25
"40011",2015,4
"40013",2015,33
"40015",2015,6
"40017",2015,99
"40019",2015,64
"40021",2015,47
"40023",2015,5
"40025",2015,2
"40027",2015,411
"40029",2015,0
"40031",2015,206
"40033",2015,3
"40035",2015,6
"40037",2015,23
"40039",2015,20
"40041",2015,30
"40043",2015,1
"40045",2015,3
"40047",2015,93
"40049",2015,4
"40051",2015,26
"40053",2015,1
"40055",2015,1
"40057",2015,1
"40059",2015,1
"40061",2015,3
"40063",2015,2
"40065",2015,25
"40067",2015,1
"40069",2015,2
"40071",2015,40
"40073",2015,9
"40075",2015,5
"40077",2015,2
"40079",2015,18
"40081",2015,11
"40083",2015,11
"40085",2015,2
"40087",2015,24
"40089",2015,12
"40091",2015,6
"40093",2015,3
"40095",2015,3
"40097",2015,13
"40099",2015,6
"40101",2015,90
"40103",2015,4
"40105",2015,3
"40107",2015,0
"40109",2015,3087
"40111",2015,11
"40113",2015,14
"40115",2015,20
"40117",2015,3
"40119",2015,76
"40121",2015,54
"40123",2015,61
"40125",2015,54
"40127",2015,2
"40129",2015,1
"40131",2015,44
"40133",2015,6
"40135",2015,7
"40137",2015,43
"40139",2015,9
"40141",2015,2
"40143",2015,1742
"40145",2015,37
"40147",2015,67
"40149",2015,3
"40151",2015,6
"40153",2015,10
"41001",2015,19
"41003",2015,291
"41005",2015,995
"41007",2015,54
"41009",2015,17
"41011",2015,115
"41013",2015,16
"41015",2015,21
"41017",2015,518
"41019",2015,160
"41021",2015,0
"41023",2015,8
"41025",2015,5
"41027",2015,97
"41029",2015,559
"41031",2015,19
"41033",2015,121
"41035",2015,140
"41037",2015,4
"41039",2015,866
"41041",2015,46
"41043",2015,127
"41045",2015,27
"41047",2015,587
"41049",2015,5
"41051",2015,4765
"41053",2015,75
"41055",2015,0
"41057",2015,38
"41059",2015,65
"41061",2015,50
"41063",2015,12
"41065",2015,51
"41067",2015,1506
"41069",2015,0
"41071",2015,142
"42001",2015,97
"42003",2015,7639
"42005",2015,53
"42007",2015,219
"42009",2015,20
"42011",2015,684
"42013",2015,258
"42015",2015,238
"42017",2015,1487
"42019",2015,261
"42021",2015,323
"42023",2015,1
"42025",2015,45
"42027",2015,334
"42029",2015,1246
"42031",2015,26
"42033",2015,105
"42035",2015,32
"42037",2015,96
"42039",2015,101
"42041",2015,597
"42043",2015,1684
"42045",2015,2103
"42047",2015,27
"42049",2015,485
"42051",2015,130
"42053",2015,0
"42055",2015,201
"42057",2015,6
"42059",2015,20
"42061",2015,27
"42063",2015,99
"42065",2015,32
"42067",2015,6
"42069",2015,539
"42071",2015,933
"42073",2015,83
"42075",2015,248
"42077",2015,1222
"42079",2015,573
"42081",2015,196
"42083",2015,47
"42085",2015,151
"42087",2015,49
"42089",2015,205
"42091",2015,4769
"42093",2015,680
"42095",2015,811
"42097",2015,63
"42099",2015,12
"42101",2015,8342
"42103",2015,35
"42105",2015,21
"42107",2015,133
"42109",2015,20
"42111",2015,68
"42113",2015,1
"42115",2015,24
"42117",2015,32
"42119",2015,130
"42121",2015,73
"42123",2015,43
"42125",2015,371
"42127",2015,58
"42129",2015,612
"42131",2015,18
"42133",2015,797
"44001",2015,283
"44003",2015,448
"44005",2015,170
"44007",2015,2976
"44009",2015,285
"45001",2015,16
"45003",2015,203
"45005",2015,11
"45007",2015,334
"45009",2015,5
"45011",2015,5
"45013",2015,376
"45015",2015,188
"45017",2015,3
"45019",2015,3037
"45021",2015,25
"45023",2015,17
"45025",2015,26
"45027",2015,25
"45029",2015,38
"45031",2015,63
"45033",2015,25
"45035",2015,121
"45037",2015,23
"45039",2015,19
"45041",2015,415
"45043",2015,122
"45045",2015,1711
"45047",2015,227
"45049",2015,11
"45051",2015,537
"45053",2015,14
"45055",2015,115
"45057",2015,83
"45059",2015,55
"45061",2015,5
"45063",2015,495
"45065",2015,7
"45067",2015,28
"45069",2015,13
"45071",2015,31
"45073",2015,118
"45075",2015,113
"45077",2015,155
"45079",2015,1448
"45081",2015,3
"45083",2015,617
"45085",2015,145
"45087",2015,14
"45089",2015,11
"45091",2015,316
"46003",2015,0
"46005",2015,17
"46007",2015,0
"46009",2015,3
"46011",2015,29
"46013",2015,82
"46015",2015,7
"46017",2015,1
"46019",2015,5
"46021",2015,0
"46023",2015,6
"46025",2015,0
"46027",2015,17
"46029",2015,59
"46031",2015,0
"46033",2015,5
"46035",2015,41
"46037",2015,2
"46039",2015,1
"46041",2015,2
"46043",2015,3
"46045",2015,5
"46047",2015,7
"46049",2015,1
"46051",2015,8
"46053",2015,4
"46055",2015,2
"46057",2015,1
"46059",2015,2
"46061",2015,0
"46063",2015,0
"46065",2015,31
"46067",2015,7
"46069",2015,0
"46071",2015,0
"46073",2015,4
"46075",2015,0
"46077",2015,2
"46079",2015,9
"46081",2015,36
"46083",2015,326
"46085",2015,1
"46087",2015,1
"46089",2015,2
"46091",2015,1
"46093",2015,16
"46095",2015,0
"46097",2015,1
"46099",2015,647
"46101",2015,2
"46102",2015,9
"46103",2015,318
"46105",2015,0
"46107",2015,0
"46109",2015,10
"46111",2015,0
"46115",2015,3
"46117",2015,4
"46119",2015,0
"46121",2015,3
"46123",2015,7
"46125",2015,6
"46127",2015,95
"46129",2015,4
"46135",2015,73
"46137",2015,0
"47001",2015,146
"47003",2015,28
"47005",2015,5
"47007",2015,3
"47009",2015,205
"47011",2015,129
"47013",2015,30
"47015",2015,5
"47017",2015,28
"47019",2015,39
"47021",2015,31
"47023",2015,6
"47025",2015,24
"47027",2015,3
"47029",2015,24
"47031",2015,87
"47033",2015,2
"47035",2015,72
"47037",2015,4132
"47039",2015,7
"47041",2015,9
"47043",2015,46
"47045",2015,39
"47047",2015,42
"47049",2015,12
"47051",2015,57
"47053",2015,33
"47055",2015,23
"47057",2015,5
"47059",2015,87
"47061",2015,1
"47063",2015,101
"47065",2015,1399
"47067",2015,2
"47069",2015,10
"47071",2015,22
"47073",2015,24
"47075",2015,9
"47077",2015,13
"47079",2015,49
"47081",2015,7
"47083",2015,2
"47085",2015,8
"47087",2015,4
"47089",2015,38
"47091",2015,9
"47093",2015,1858
"47095",2015,2
"47097",2015,5
"47099",2015,33
"47101",2015,7
"47103",2015,22
"47105",2015,52
"47107",2015,50
"47109",2015,17
"47111",2015,4
"47113",2015,434
"47115",2015,21
"47117",2015,10
"47119",2015,186
"47121",2015,4
"47123",2015,21
"47125",2015,204
"47127",2015,2
"47129",2015,2
"47131",2015,29
"47133",2015,22
"47135",2015,2
"47137",2015,2
"47139",2015,12
"47141",2015,158
"47143",2015,15
"47145",2015,26
"47147",2015,47
"47149",2015,370
"47151",2015,13
"47153",2015,2
"47155",2015,70
"47157",2015,3685
"47159",2015,9
"47161",2015,2
"47163",2015,592
"47165",2015,221
"47167",2015,30
"47169",2015,4
"47171",2015,10
"47173",2015,3
"47175",2015,0
"47177",2015,27
"47179",2015,828
"47181",2015,6
"47183",2015,35
"47185",2015,11
"47187",2015,1218
"47189",2015,140
"48001",2015,41
"48003",2015,9
"48005",2015,140
"48007",2015,16
"48009",2015,4
"48011",2015,0
"48013",2015,19
"48015",2015,13
"48017",2015,3
"48019",2015,12
"48021",2015,39
"48023",2015,4
"48025",2015,18
"48027",2015,1227
"48029",2015,5990
"48031",2015,7
"48033",2015,0
"48035",2015,7
"48037",2015,232
"48039",2015,749
"48041",2015,534
"48043",2015,8
"48045",2015,1
"48047",2015,0
"48049",2015,50
"48051",2015,6
"48053",2015,42
"48055",2015,16
"48057",2015,15
"48059",2015,0
"48061",2015,522
"48063",2015,8
"48065",2015,1
"48067",2015,10
"48069",2015,2
"48071",2015,11
"48073",2015,45
"48075",2015,10
"48077",2015,4
"48079",2015,2
"48081",2015,2
"48083",2015,5
"48085",2015,2455
"48087",2015,2
"48089",2015,20
"48091",2015,246
"48093",2015,4
"48095",2015,0
"48097",2015,21
"48099",2015,27
"48101",2015,0
"48103",2015,2
"48105",2015,0
"48107",2015,2
"48109",2015,0
"48111",2015,6
"48113",2015,8299
"48115",2015,4
"48117",2015,6
"48119",2015,1
"48121",2015,1362
"48123",2015,5
"48125",2015,0
"48127",2015,11
"48129",2015,3
"48131",2015,0
"48133",2015,4
"48135",2015,309
"48137",2015,1
"48139",2015,124
"48141",2015,1518
"48143",2015,49
"48145",2015,7
"48147",2015,6
"48149",2015,18
"48151",2015,0
"48153",2015,3
"48155",2015,0
"48157",2015,1804
"48159",2015,4
"48161",2015,3
"48163",2015,6
"48165",2015,7
"48167",2015,1519
"48169",2015,1
"48171",2015,78
"48173",2015,0
"48175",2015,1
"48177",2015,10
"48179",2015,18
"48181",2015,197
"48183",2015,338
"48185",2015,7
"48187",2015,135
"48189",2015,16
"48191",2015,1
"48193",2015,10
"48195",2015,1
"48197",2015,3
"48199",2015,21
"48201",2015,14277
"48203",2015,46
"48205",2015,0
"48207",2015,1
"48209",2015,194
"48211",2015,4
"48213",2015,57
"48215",2015,934
"48217",2015,14
"48219",2015,13
"48221",2015,54
"48223",2015,27
"48225",2015,11
"48227",2015,29
"48229",2015,0
"48231",2015,49
"48233",2015,13
"48235",2015,0
"48237",2015,4
"48239",2015,3
"48241",2015,18
"48243",2015,1
"48245",2015,514
"48247",2015,1
"48249",2015,22
"48251",2015,147
"48253",2015,7
"48255",2015,5
"48257",2015,59
"48259",2015,128
"48261",2015,0
"48263",2015,0
"48265",2015,113
"48267",2015,3
"48269",2015,0
"48271",2015,0
"48273",2015,18
"48275",2015,1
"48277",2015,103
"48279",2015,4
"48281",2015,15
"48283",2015,1
"48285",2015,16
"48287",2015,4
"48289",2015,2
"48291",2015,27
"48293",2015,9
"48295",2015,0
"48297",2015,1
"48299",2015,22
"48301",2015,0
"48303",2015,1136
"48305",2015,5
"48307",2015,2
"48309",2015,490
"48311",2015,1
"48313",2015,3
"48315",2015,3
"48317",2015,2
"48319",2015,2
"48321",2015,25
"48323",2015,31
"48325",2015,18
"48327",2015,0
"48329",2015,240
"48331",2015,10
"48333",2015,1
"48335",2015,2
"48337",2015,7
"48339",2015,962
"48341",2015,16
"48343",2015,2
"48345",2015,0
"48347",2015,120
"48349",2015,44
"48351",2015,2
"48353",2015,8
"48355",2015,868
"48357",2015,4
"48359",2015,2
"48361",2015,30
"48363",2015,20
"48365",2015,14
"48367",2015,102
"48369",2015,3
"48371",2015,8
"48373",2015,47
"48375",2015,391
"48377",2015,2
"48379",2015,2
"48381",2015,245
"48383",2015,1
"48385",2015,0
"48387",2015,4
"48389",2015,5
"48391",2015,2
"48393",2015,0
"48395",2015,2
"48397",2015,162
"48399",2015,8
"48401",2015,28
"48403",2015,5
"48405",2015,1
"48407",2015,8
"48409",2015,26
"48411",2015,2
"48413",2015,1
"48415",2015,8
"48417",2015,2
"48419",2015,8
"48421",2015,0
"48423",2015,767
"48425",2015,8
"48427",2015,20
"48429",2015,2
"48431",2015,0
"48433",2015,3
"48435",2015,4
"48437",2015,1
"48439",2015,3497
"48441",2015,279
"48443",2015,0
"48445",2015,6
"48447",2015,1
"48449",2015,33
"48451",2015,231
"48453",2015,3616
"48455",2015,2
"48457",2015,7
"48459",2015,14
"48461",2015,2
"48463",2015,24
"48465",2015,35
"48467",2015,16
"48469",2015,193
"48471",2015,46
"48473",2015,9
"48475",2015,3
"48477",2015,42
"48479",2015,240
"48481",2015,35
"48483",2015,3
"48485",2015,306
"48487",2015,13
"48489",2015,9
"48491",2015,874
"48493",2015,29
"48495",2015,2
"48497",2015,49
"48499",2015,20
"48501",2015,4
"48503",2015,15
"48505",2015,4
"48507",2015,3
"49001",2015,5
"49003",2015,33
"49005",2015,163
"49007",2015,23
"49009",2015,0
"49011",2015,482
"49013",2015,19
"49015",2015,1
"49017",2015,1
"49019",2015,20
"49021",2015,42
"49023",2015,9
"49025",2015,3
"49027",2015,6
"49029",2015,21
"49031",2015,0
"49033",2015,1
"49035",2015,3970
"49037",2015,9
"49039",2015,19
"49041",2015,13
"49043",2015,206
"49045",2015,21
"49047",2015,19
"49049",2015,681
"49051",2015,31
"49053",2015,269
"49055",2015,1
"49057",2015,337
"50001",2015,78
"50003",2015,115
"50005",2015,51
"50007",2015,1327
"50009",2015,3
"50011",2015,58
"50013",2015,14
"50015",2015,57
"50017",2015,46
"50019",2015,46
"50021",2015,142
"50023",2015,154
"50025",2015,113
"50027",2015,199
"51001",2015,19
"51003",2015,752
"51005",2015,15
